sample_index,true_label,predicted_label,confidence
2195,6,2,0.9930593
2196,3,6,0.6072145
2252,4,2,0.96742576
2278,2,4,0.9339008
2280,0,6,0.67071927
2281,4,2,0.8812178
2309,3,6,0.99822277
2311,6,3,0.9592135
2312,3,0,0.7343744
2318,3,2,0.97475123
2319,6,0,0.56722677
2336,0,6,0.8291176
2351,6,2,0.82353586
2352,6,2,0.94476277
2359,0,4,0.4084436
2397,6,0,0.63506234
2425,6,2,0.98725605
2431,6,0,0.7546857
2451,6,0,0.8391735
2469,6,4,0.7095731
2479,0,6,0.90510577
2485,6,0,0.81215894
2491,6,2,0.50507694
2500,6,2,0.76539004
2506,0,6,0.92151254
2515,2,6,0.9447853
2527,9,7,0.6320453
2548,2,6,0.9380838
2551,6,4,0.7855116
2571,0,6,0.75540274
2588,6,3,0.44038457
2589,0,6,0.6916974
2593,2,6,0.758242
2595,7,9,0.5012402
2599,0,8,0.9304376
2603,6,2,0.8430492
2617,4,6,0.68416655
2626,4,6,0.8712362
2629,6,0,0.82639897
2652,0,6,0.6490502
2661,6,2,0.5780981
2681,4,6,0.9976158
2684,4,6,0.87952226
2688,3,6,0.6898617
2698,4,3,0.5253192
2705,4,6,0.71013695
2713,0,6,0.7522272
2717,0,2,0.5959923
2721,3,6,0.9631238
2764,0,6,0.7508569
2779,4,3,0.68040204
2798,4,6,0.48095927
2811,7,9,0.9011706
2814,3,4,0.83255637
2839,6,0,0.9810941
2842,6,3,0.3707982
2860,3,6,0.49389523
2869,6,8,0.890502
2872,0,2,0.5721611
2897,0,8,0.63427633
2898,3,4,0.92984575
2904,2,6,0.5139882
2905,8,0,0.77635616
2909,0,6,0.8149207
2914,7,9,0.99994075
2919,4,6,0.99931204
2920,2,4,0.8574613
2926,2,4,0.5461775
2928,0,6,0.5703548
2942,6,2,0.48091945
2951,1,3,0.8385977
2953,0,2,0.96572167
2979,6,2,0.37511727
2985,6,2,0.9989159
2986,6,0,0.6007762
2991,3,4,0.7003166
3019,3,2,0.46774927
3026,4,6,0.56008595
3038,0,6,0.6383496
3051,3,1,0.4637536
3080,6,0,0.7861075
3084,4,3,0.9982855
3116,6,4,0.78223014
3132,0,4,0.5705727
3174,6,2,0.6205653
3176,4,6,0.8486771
3179,4,2,0.8071517
3181,4,6,0.99600714
3188,6,2,0.97770876
3198,6,4,0.7642991
3209,3,2,0.7618659
3220,4,3,0.43694454
3229,4,3,0.6945127
3232,6,0,0.86288464
3241,4,2,0.603242
3255,2,0,0.94743294
3258,2,4,0.8187156
3262,6,4,0.9268074
3265,3,6,0.5567923
3274,7,9,0.5485532
3282,8,4,0.7957131
3313,3,6,0.9852544
3322,3,0,0.35901862
3327,6,0,0.5884793
3334,6,3,0.7899536
3338,6,4,0.866228
3342,0,6,0.6197202
3349,0,2,0.51018167
3351,7,9,0.7012722
3436,3,6,0.47156936
3437,2,6,0.9370156
3457,2,3,0.9903424
3459,3,0,0.7283938
3466,0,6,0.77452725
3476,3,6,0.95345926
3482,7,9,0.508175
3488,6,0,0.96173185
3489,2,3,0.9160649
3509,4,2,0.52145004
3531,0,3,0.99632144
3532,2,4,0.9220661
3535,2,6,0.9755347
3540,0,6,0.611129
3553,2,0,0.97105455
3554,2,3,0.7964541
3568,4,2,0.57617784
3588,6,2,0.6965014
3613,6,0,0.97303325
3625,6,0,0.6222289
3626,4,3,0.8119693
3647,7,9,0.81944317
3669,6,4,0.68578154
3671,3,4,0.6383747
3673,2,0,0.8521835
3706,3,6,0.76770586
3720,3,4,0.8029157
3724,6,0,0.70479035
3730,4,3,0.87269276
3739,3,6,0.67649233
3741,6,8,0.9997569
3787,6,2,0.6660251
3794,8,6,0.6618381
3800,6,2,0.9161058
3804,4,3,0.9190462
3805,3,6,0.651254
3811,4,3,0.77638316
3816,2,4,0.9436189
3829,6,3,0.4165865
3830,6,3,0.841078
3831,0,6,0.6956139
3842,0,6,0.6473646
3864,6,2,0.993986
3880,2,1,0.72434366
3933,2,4,0.8904395
3938,0,2,0.8750107
3946,0,8,0.86616766
3953,0,8,0.5670433
3955,3,0,0.5040077
3959,6,4,0.62603533
3983,4,6,0.8186141
3984,4,2,0.7936609
3999,9,5,0.7071874
4019,6,4,0.6340607
4025,4,2,0.95654184
4030,3,4,0.8354609
4041,2,3,0.86278427
4067,0,6,0.94457996
4079,6,4,0.69320977
4084,3,6,0.5904833
4101,7,9,0.99697363
4104,2,6,0.8785473
4106,6,4,0.5351976
4109,6,0,0.5221777
4134,1,3,0.5160194
4138,2,6,0.93783146
4140,6,0,0.6559328
4142,6,4,0.73511785
4143,0,2,0.49637485
4153,6,0,0.994393
4159,2,0,0.66625184
4184,7,9,0.69158125
4193,0,6,0.6927468
4194,6,0,0.84149593
4196,2,6,0.6501385
4213,0,6,0.7045756
4231,6,0,0.97122926
4251,4,0,0.7232978
4280,6,0,0.73400795
4299,6,2,0.5609032
4307,4,3,0.51142114
4333,4,2,0.8794983
4335,0,6,0.7027332
4351,0,6,0.5262146
4363,2,4,0.6356676
4404,9,7,0.5651269
4411,4,2,0.84538895
4418,4,2,0.5673843
4526,4,6,0.703726
4539,0,6,0.44577175
4542,6,0,0.35779583
4597,6,0,0.70604223
4599,5,9,0.982117
4608,4,6,0.60165244
4643,6,0,0.948849
4649,2,4,0.64448273
4662,4,3,0.56807435
4668,4,2,0.6177187
4672,6,2,0.8709951
4674,2,6,0.82782185
4683,7,9,0.5135287
4693,7,9,0.8722476
4694,2,4,0.94457585
4711,0,2,0.40846214
4733,3,6,0.5128576
4734,0,6,0.7733045
4738,2,4,0.7512031
4764,3,2,0.39221635
4782,7,5,0.68237704
4784,6,0,0.5720345
4803,6,0,0.6379826
4817,6,4,0.81128633
4823,2,4,0.76898545
4842,6,0,0.62826663
4850,9,7,0.81702536
4886,6,0,0.9323907
4893,6,0,0.5535714
4907,4,6,0.4180932
4920,7,9,0.86727464
4922,4,3,0.75066334
4934,3,2,0.63853335
5006,6,3,0.98961467
5032,0,6,0.870013
5052,6,4,0.60697424
5077,9,7,0.92167133
5082,5,9,0.89245117
5123,6,8,0.8945693
5155,6,2,0.9501406
5168,6,4,0.6011038
5173,4,2,0.96113396
5186,6,0,0.75365376
5207,3,6,0.38973644
5248,6,3,0.7464443
5249,6,3,0.5823063
5255,4,2,0.73517185
5264,0,6,0.5111225
5284,2,6,0.7961787
5297,0,6,0.5395309
5316,7,9,0.9875897
5327,1,3,0.76937526
5334,0,3,0.97681344
5338,0,8,0.8156979
5381,4,2,0.99673456
5410,6,4,0.7148248
5424,6,3,0.8545551
5459,2,6,0.6819272
5468,2,0,0.9270908
5470,8,4,0.7330188
5474,2,4,0.9539768
5476,9,7,0.5168564
5504,6,0,0.76775473
5511,4,6,0.9154229
5512,9,6,0.57242197
5520,7,9,0.9949826
5521,6,2,0.9621968
5522,6,0,0.9792396
5533,1,3,0.99798167
5567,9,5,0.79660404
5569,6,4,0.89745086
5576,3,4,0.93391097
5594,6,2,0.97623956
5597,1,4,0.89159083
5601,0,6,0.71877545
5614,0,6,0.5749827
5659,0,6,0.6021767
5672,0,6,0.9947218
5695,6,0,0.9134208
5703,5,9,0.5780874
5713,2,6,0.8212147
5719,2,6,0.57322276
5721,4,6,0.68964416
5723,7,9,0.8349714
5740,3,6,0.59214765
5745,0,1,0.84816766
5760,1,6,0.40923953
5777,6,2,0.79031104
5796,6,2,0.8518549
5806,6,0,0.88113916
5820,2,6,0.6322052
5828,6,0,0.8101041
5907,0,8,0.81419116
5938,9,7,0.93539256
5939,0,6,0.8762851
5946,9,5,0.9653878
5966,0,2,0.4330858
5971,3,4,0.5729101
5974,2,4,0.61308914
5987,6,3,0.7934841
6008,6,0,0.90697235
6012,3,6,0.63884467
6024,6,0,0.71056384
6030,4,6,0.74472356
6065,0,2,0.78287935
6077,0,6,0.83782876
6094,0,6,0.87473434
6098,7,9,0.5994113
6117,1,3,0.8800429
6127,6,2,0.9895559
6129,7,9,0.803334
6147,5,7,0.71931857
6162,4,6,0.9916152
6169,6,0,0.90382844
6184,2,3,0.6464944
6191,0,6,0.58291847
6201,2,6,0.9852734
6207,3,4,0.93883175
6240,0,6,0.77752584
6241,4,6,0.9302341
6245,4,2,0.51449144
6248,6,3,0.85707194
6254,6,4,0.7445662
6258,6,0,0.8963163
6293,0,6,0.8023989
6300,7,9,0.75010395
6325,6,0,0.6377101
6331,1,8,0.9380786
6335,6,2,0.6431075
6358,5,9,0.6886457
6365,0,2,0.6739369
6375,3,0,0.64268875
6395,4,6,0.57890666
6420,4,3,0.6566513
6426,3,6,0.39887497
6433,3,6,0.9952028
6437,6,2,0.8309012
6444,6,0,0.7254731
6452,6,4,0.58802456
6464,4,3,0.9450381
6474,2,3,0.81661934
6485,0,6,0.5092784
6512,6,4,0.533353
6514,6,2,0.50826806
6542,0,6,0.66123015
6558,6,0,0.6424274
6565,8,5,0.87075
6577,3,6,0.76402634
6593,0,6,0.5679117
6596,6,8,0.87116057
6614,3,0,0.7645609
6625,2,6,0.96916515
6649,0,3,0.6493156
6655,6,0,0.80979085
6671,0,6,0.5278186
6676,3,8,0.6205832
6679,0,8,0.83089304
6685,0,6,0.567444
6688,0,6,0.7818724
6689,3,0,0.9468697
6691,2,6,0.9856447
6701,7,9,0.9375858
6713,7,9,0.619394
6727,5,7,0.71783423
6733,9,7,0.6396343
6799,9,7,0.8131556
6826,2,0,0.93697625
6844,6,2,0.525731
6855,4,2,0.624826
6859,4,2,0.9945268
6861,6,3,0.66800493
6866,2,6,0.86477613
6868,7,9,0.9855304
6869,3,4,0.55164087
6874,2,3,0.36427996
6926,0,6,0.95289993
6928,6,4,0.88683444
6957,6,4,0.6249104
6958,6,0,0.97854644
6964,2,4,0.39032096
6984,9,7,0.92282414
6993,4,6,0.8768727
7007,7,9,0.5027798
7013,2,4,0.79231656
7024,6,4,0.9707273
7026,6,2,0.68404114
7049,2,6,0.6064299
7073,2,4,0.88203824
7103,0,2,0.39655662
7109,3,6,0.4513146
7130,6,4,0.87244856
7134,4,6,0.8923873
7136,2,6,0.6248812
7167,6,3,0.7432768
7177,2,3,0.8761598
7189,6,0,0.9747809
7190,6,0,0.6745335
7195,6,0,0.839131
7199,3,2,0.35980392
7210,4,6,0.7057726
7214,2,6,0.4530673
7233,4,6,0.79281515
7249,0,2,0.7477417
7258,6,4,0.81986284
7278,4,6,0.70365834
7296,6,4,0.57660276
7303,6,2,0.4128387
7319,2,6,0.95385975
7334,6,0,0.9252548
7335,5,9,0.61512107
7362,3,4,0.5461524
7369,2,0,0.7016834
7396,2,6,0.5894803
7405,3,6,0.67696404
7442,2,4,0.94582117
7473,4,6,0.7079637
7497,6,0,0.80193347
7525,7,5,0.52590877
7581,6,0,0.975091
7584,5,9,0.9110438
7596,4,6,0.9775664
7599,0,6,0.8531229
7635,3,2,0.6630673
7660,6,0,0.6273282
7755,7,9,0.91696954
7761,7,9,0.90712535
7778,6,0,0.95726085
7800,6,4,0.80645394
7812,6,4,0.6268629
7818,0,2,0.44280398
7829,6,0,0.9188047
7831,0,6,0.5184191
7845,7,5,0.7167527
7878,5,9,0.59195536
7899,0,8,0.50827515
7905,0,6,0.6395715
7915,4,3,0.7061372
7924,6,0,0.8390121
7936,9,7,0.6241177
7948,3,2,0.9989309
7971,6,0,0.38398102
7975,0,6,0.66008246
7976,2,4,0.9236385
7986,4,3,0.70692503
7992,6,4,0.92452866
8004,6,4,0.4480355
8005,6,4,0.7000435
8009,2,6,0.49639395
8031,0,6,0.82226413
8033,6,0,0.7553774
8038,2,6,0.50053954
8054,3,6,0.60681367
8059,0,2,0.6846155
8069,6,0,0.9826074
8111,3,0,0.6147968
8121,4,6,0.92679185
8128,0,6,0.7770504
8131,0,6,0.84552395
8132,6,2,0.9863172
8156,1,8,0.6355902
8202,6,4,0.9122323
8204,3,6,0.393071
8213,7,9,0.829335
8220,0,6,0.7008807
8260,6,4,0.9090389
8275,6,4,0.5741134
8278,7,5,0.95908433
8297,5,7,0.5695582
8298,2,6,0.80112624
8306,6,0,0.67615217
8324,0,3,0.52122545
8348,0,6,0.9234293
8382,7,9,0.5088936
8384,2,6,0.99566805
8420,0,6,0.56384605
8505,7,9,0.9685591
8525,9,7,0.70367104
8532,5,7,0.6031955
8538,6,0,0.51510084
8556,4,3,0.8645171
8592,6,0,0.5222536
8598,2,0,0.8939829
8607,9,7,0.63687193
8618,2,6,0.9210648
8621,4,6,0.7938728
8633,6,4,0.47435448
8643,7,9,0.81974995
8658,6,3,0.44818458
8664,6,0,0.54423195
8667,5,7,0.90098554
8695,0,6,0.9764348
8705,6,0,0.53464407
8706,6,2,0.5984294
8716,3,4,0.5708153
8725,0,6,0.8963619
8728,6,0,0.8610009
8754,7,9,0.8681005
8758,2,4,0.7691887
8763,0,6,0.5128638
8764,3,4,0.610013
8768,1,6,0.83566105
8784,6,4,0.6568013
8832,0,6,0.9972813
8834,0,6,0.91906434
8877,2,0,0.71495175
8906,6,0,0.6010387
8914,2,6,0.89574814
8919,0,2,0.9999733
8933,4,6,0.6991203
8939,6,0,0.5641536
8949,0,4,0.46797436
8952,9,7,0.7262668
9017,0,4,0.6023301
9032,6,2,0.74415183
9033,6,4,0.9600921
9051,4,6,0.8150542
9056,7,5,0.97231966
9061,0,6,0.9645359
9062,4,2,0.584766
9074,0,6,0.9860545
9087,0,6,0.9645532
9094,6,0,0.5101045
9101,3,0,0.42596197
9122,6,0,0.6302118
9131,6,2,0.527491
9133,6,0,0.8317695
9146,6,0,0.85596126
9149,0,6,0.7964103
9154,2,6,0.872655
9179,3,8,0.43078157
9183,6,8,0.7676489
9198,0,6,0.5506192
9210,0,6,0.47158402
9211,6,3,0.3510065
9218,6,2,0.99035853
9227,6,8,0.8669957
9237,0,2,0.9530467
9238,7,5,0.93005717
9251,0,4,0.92032534
9260,3,2,0.4679267
9263,4,6,0.97810286
9291,0,6,0.9286489
9292,4,2,0.7732903
9324,5,7,0.7023323
9325,3,6,0.55362165
9329,2,6,0.95331556
9398,0,6,0.6731334
9441,2,4,0.8717754
9449,2,4,0.9960628
9487,6,3,0.68669045
9493,7,9,0.8185153
9502,0,4,0.25705582
9531,2,6,0.5451184
9545,2,4,0.97393847
9551,7,9,0.52736497
9554,3,6,0.49438086
9574,2,6,0.8529984
9602,6,0,0.64219713
9604,2,6,0.73982316
9633,2,6,0.5276952
9634,7,9,0.8059254
9648,2,4,0.6185666
9662,0,6,0.53722376
9690,6,2,0.5478271
9692,6,3,0.9294117
9694,2,0,0.43258402
9748,0,6,0.31525677
9795,3,4,0.6279792
9835,9,7,0.91466254
9852,2,6,0.7909583
9859,6,0,0.9478664
9884,0,6,0.7281792
9922,5,9,0.7141752
9945,0,6,0.7219448
9946,2,6,0.8258487
9947,6,2,0.8930168
9955,6,0,0.6176249
9957,6,0,0.651604
9972,2,0,0.3730701
9977,6,0,0.81455183
9981,0,6,0.56605864
