sample_index,true_label,predicted_label,confidence
2312,3,0,0.685993
2318,3,2,0.8743691
2319,6,0,0.7361806
2373,6,0,0.6984451
2382,2,0,0.45107862
2396,1,3,0.7094052
2397,6,0,0.49873137
2404,6,4,0.63666785
2425,6,4,0.9488827
2451,6,0,0.94528604
2457,8,7,0.68931043
2462,4,2,0.34353885
2464,6,0,0.71182317
2469,6,4,0.7357733
2476,8,4,0.84007204
2478,1,3,0.68382597
2479,0,6,0.4622117
2485,6,0,0.91471094
2487,4,6,0.7966573
2490,2,0,0.5204865
2491,6,2,0.82601005
2498,6,3,0.6260986
2500,6,4,0.7380328
2506,0,6,0.69803035
2507,3,4,0.89383477
2509,4,2,0.63409495
2527,9,7,0.67766637
2539,4,3,0.6858226
2540,6,4,0.8622852
2548,2,6,0.8438321
2551,6,4,0.87825197
2559,9,7,0.516131
2563,3,1,0.32004356
2565,7,9,0.65208185
2569,4,3,0.4854262
2571,0,6,0.40171382
2580,6,0,0.9816219
2588,6,2,0.46404627
2589,0,4,0.51448506
2593,2,6,0.6797577
2595,7,9,0.58347094
2599,0,8,0.7289059
2603,6,2,0.44701278
2615,2,0,0.5397133
2617,4,6,0.51515245
2621,8,6,0.5367339
2628,0,6,0.43765926
2629,6,0,0.46183482
2639,3,4,0.49439856
2652,0,2,0.4101078
2653,0,6,0.5810798
2655,6,2,0.39529625
2661,6,2,0.9575142
2662,3,0,0.4467726
2666,3,0,0.76891243
2668,4,3,0.40989396
2671,4,2,0.710221
2674,6,0,0.5571218
2684,4,6,0.73774153
2685,3,6,0.62303555
2690,4,3,0.60181904
2694,6,4,0.52353245
2713,0,6,0.5671842
2717,0,6,0.48927167
2721,3,0,0.7843084
2726,6,0,0.60062397
2737,4,6,0.91683286
2741,1,0,0.80264926
2751,2,4,0.4161222
2754,6,4,0.49652258
2759,0,8,0.53774905
2764,0,3,0.5784344
2772,7,9,0.6474479
2776,4,6,0.7919524
2778,2,4,0.4909813
2781,6,3,0.39430892
2791,4,3,0.31672516
2811,7,9,0.9073778
2814,3,2,0.54461116
2817,3,6,0.46773273
2824,3,4,0.43042457
2837,2,0,0.7533668
2839,6,0,0.84541947
2856,6,0,0.9510016
2862,7,9,0.5184754
2867,6,3,0.4063127
2885,2,4,0.72402436
2894,2,4,0.8907045
2898,3,4,0.77939516
2904,2,6,0.39837494
2905,8,3,0.8953683
2906,9,7,0.9017473
2908,2,6,0.3412883
2914,7,9,0.99939156
2918,3,4,0.48645353
2920,2,6,0.7286344
2924,5,7,0.64471495
2926,2,4,0.6607101
2942,6,2,0.51582617
2951,1,3,0.40692452
2953,0,2,0.9363224
2956,2,4,0.8355759
2960,2,4,0.50849205
2971,8,6,0.29709038
2973,3,2,0.5532622
2979,6,0,0.6215411
2985,6,2,0.9088528
2986,6,0,0.94166005
2996,7,9,0.8096799
2999,2,6,0.7287691
3004,7,5,0.6432473
3008,8,0,0.8184863
3019,3,2,0.7616357
3020,6,0,0.7746829
3032,2,0,0.33664292
3036,6,0,0.5024615
3041,2,4,0.547217
3045,6,3,0.7187248
3051,3,0,0.4732862
3052,1,0,0.772476
3080,6,0,0.9722254
3081,4,6,0.7566573
3082,2,0,0.7243594
3084,4,3,0.96922034
3099,2,6,0.5062816
3101,6,0,0.7725964
3105,7,5,0.44669652
3106,3,4,0.36084995
3110,4,6,0.43600205
3116,6,4,0.67513335
3128,6,4,0.79225594
3132,0,2,0.5649443
3134,2,4,0.47880632
3147,2,4,0.77335024
3163,6,4,0.5669455
3164,2,6,0.33474445
3173,2,6,0.3641156
3174,6,2,0.39604348
3179,4,2,0.5471727
3181,4,0,0.47213593
3187,2,6,0.54036593
3188,6,2,0.7953461
3191,6,0,0.8462117
3192,0,3,0.7843439
3195,4,3,0.6751573
3202,7,9,0.6163854
3205,0,3,0.843701
3209,3,6,0.44313574
3211,3,0,0.89982456
3220,4,3,0.8079297
3229,4,3,0.28583634
3230,6,0,0.7915604
3232,6,0,0.99600345
3236,0,2,0.41692173
3237,2,4,0.71947587
3239,6,3,0.47630054
3240,2,6,0.7949107
3244,0,6,0.57831484
3253,5,7,0.6934676
3255,2,0,0.82685953
3258,2,4,0.7251087
3262,6,4,0.75561106
3269,4,2,0.84976655
3270,4,3,0.7076041
3277,0,6,0.86090976
3282,8,0,0.5707668
3283,0,3,0.7494757
3284,2,4,0.7155393
3291,7,5,0.9198375
3295,4,6,0.3809053
3297,2,4,0.8653466
3313,3,4,0.54492354
3327,6,0,0.8975745
3329,3,0,0.6756334
3334,6,3,0.7003215
3338,6,4,0.70403457
3359,7,5,0.67440486
3365,2,4,0.61867255
3370,2,4,0.8196723
3403,3,4,0.34778333
3424,7,9,0.6882621
3429,6,0,0.6056251
3437,2,4,0.46736264
3439,7,9,0.8999017
3442,7,9,0.87687856
3455,2,6,0.4343023
3457,2,4,0.37532935
3463,3,4,0.42872995
3466,0,8,0.44560346
3468,8,9,0.76989454
3481,6,0,0.42096296
3488,6,0,0.76332897
3489,2,3,0.8901314
3496,2,4,0.79723006
3507,7,9,0.6164805
3509,4,2,0.58622557
3510,6,0,0.47779578
3531,0,3,0.9758834
3532,2,6,0.5036592
3548,6,4,0.61715996
3549,0,3,0.47391483
3553,2,0,0.7875153
3554,2,4,0.255679
3567,2,6,0.86196244
3568,4,6,0.42078042
3576,9,0,0.5734919
3578,3,1,0.42249838
3588,6,2,0.8455194
3609,0,6,0.6085462
3613,6,3,0.4383453
3625,6,0,0.9364996
3626,4,3,0.3226913
3630,7,9,0.49973628
3639,4,3,0.75136024
3647,7,9,0.8229672
3658,6,4,0.5729708
3669,6,2,0.46730632
3670,2,4,0.705314
3671,3,6,0.5504558
3673,2,0,0.5818332
3678,2,4,0.4422684
3681,6,0,0.9049119
3693,2,0,0.77684444
3700,6,3,0.49653164
3701,7,9,0.5212874
3706,3,4,0.56771576
3714,2,6,0.79766613
3724,6,0,0.38464323
3730,4,3,0.4318379
3741,6,8,0.8684688
3745,9,7,0.7121063
3765,8,4,0.33314547
3774,8,5,0.33116496
3779,3,0,0.5836604
3787,6,2,0.4679396
3794,8,0,0.49810126
3799,6,4,0.807515
3800,6,2,0.74975103
3804,4,0,0.47659156
3805,3,0,0.4723978
3808,6,0,0.43917486
3811,4,3,0.9381374
3829,6,3,0.77248573
3830,6,0,0.5046683
3841,7,5,0.63640505
3851,7,5,0.53357977
3852,0,3,0.7317065
3864,6,2,0.97463346
3871,2,4,0.51248634
3880,2,3,0.4596971
3881,6,8,0.554096
3898,3,2,0.70866334
3900,6,0,0.54442805
3906,6,0,0.69796157
3918,2,6,0.43874896
3919,0,8,0.98645395
3926,6,4,0.54204047
3929,1,6,0.5959454
3933,2,4,0.5186696
3938,0,2,0.9340802
3939,2,6,0.4189076
3940,3,4,0.90314406
3941,2,0,0.5130467
3955,3,2,0.42495814
3970,2,6,0.7929616
3973,3,6,0.32968822
3974,1,3,0.76569736
3978,7,5,0.68622047
3984,4,2,0.3360452
3987,6,4,0.7572912
4019,6,4,0.6141348
4021,2,4,0.91529477
4025,4,2,0.8699116
4027,3,1,0.7799405
4036,7,5,0.7364947
4040,5,7,0.8280176
4041,2,0,0.34788308
4047,5,9,0.7807473
4052,6,0,0.3494237
4054,2,4,0.4807042
4056,3,2,0.71425873
4058,7,9,0.708689
4065,7,9,0.8383248
4067,0,3,0.42657658
4079,6,4,0.97737175
4081,2,4,0.736884
4082,6,0,0.5011411
4083,6,0,0.7529451
4084,3,6,0.55456483
4087,6,4,0.56210387
4088,6,2,0.756836
4101,7,9,0.83547497
4104,2,6,0.46247584
4106,6,4,0.7589584
4109,6,0,0.9618678
4138,2,6,0.719511
4140,6,0,0.64306325
4142,6,0,0.35182023
4143,0,2,0.5746436
4145,0,3,0.60680145
4148,3,0,0.8286889
4152,6,3,0.43433833
4153,6,0,0.9651079
4168,3,0,0.87533385
4169,6,0,0.6348855
4184,7,9,0.9845879
4193,0,3,0.90179366
4194,6,0,0.8958707
4195,3,1,0.49588066
4199,3,0,0.6724697
4226,7,5,0.6490659
4231,6,0,0.8064179
4233,4,2,0.6117567
4250,6,0,0.7169399
4251,4,0,0.7418395
4258,2,6,0.46778825
4262,0,3,0.5620854
4271,6,0,0.81226724
4272,4,2,0.5222056
4280,6,0,0.84732026
4286,2,4,0.686301
4299,6,0,0.39076513
4301,8,6,0.4881807
4306,6,4,0.5257625
4307,4,3,0.8975051
4329,6,0,0.51320374
4354,7,9,0.789739
4363,2,4,0.38415393
4366,2,6,0.3483928
4370,7,5,0.8065928
4378,2,4,0.77327603
4380,6,0,0.72858506
4392,1,0,0.42943472
4394,3,0,0.7032994
4399,6,4,0.71680975
4404,9,7,0.91926694
4405,5,7,0.95422107
4407,8,3,0.3716826
4418,4,2,0.54460835
4429,6,0,0.8708153
4431,6,4,0.5072189
4433,4,6,0.5244046
4446,7,5,0.97611964
4451,6,3,0.6656903
4453,6,0,0.58736914
4455,5,7,0.822083
4459,3,0,0.68784416
4460,0,6,0.758588
4462,3,1,0.91484666
4484,4,3,0.877015
4486,3,0,0.39397725
4491,3,1,0.8008407
4496,3,0,0.9424485
4505,6,8,0.70000774
4506,7,9,0.8689844
4507,9,7,0.61657894
4518,6,2,0.6591092
4525,7,9,0.82036346
4539,0,3,0.9141004
4569,6,3,0.6316471
4570,3,0,0.96393824
4599,5,9,0.9912423
4613,2,0,0.35999805
4639,4,6,0.52324754
4643,6,0,0.84165525
4649,2,4,0.620498
4650,2,4,0.4691304
4658,0,3,0.7007558
4662,4,3,0.5388248
4664,3,6,0.5871061
4668,4,6,0.58610326
4672,6,0,0.7725259
4674,2,6,0.5132176
4678,1,3,0.28844407
4685,2,4,0.84644663
4690,0,3,0.8527667
4692,6,0,0.50126964
4693,7,9,0.999076
4694,2,4,0.7345482
4705,0,3,0.4141111
4714,6,4,0.4714457
4724,6,0,0.44662213
4727,6,0,0.80785894
4736,3,4,0.3734305
4738,2,4,0.96956784
4751,3,4,0.53866404
4752,3,0,0.45503262
4754,3,2,0.526041
4758,6,3,0.8150468
4763,6,3,0.7735419
4767,2,4,0.78496665
4769,3,4,0.59444404
4777,2,6,0.5150594
4782,7,5,0.9954951
4784,6,0,0.55771106
4798,4,3,0.6207662
4803,6,0,0.91938764
4823,2,4,0.8974271
4828,2,4,0.45270583
4829,8,5,0.7354535
4836,6,0,0.72243017
4842,6,0,0.6298502
4845,6,0,0.51471955
4850,9,7,0.9479029
4866,9,7,0.50717694
4882,2,4,0.7778695
4886,6,0,0.66519755
4893,6,0,0.551168
4896,6,0,0.50663006
4907,4,3,0.857033
4916,6,0,0.5491707
4918,2,6,0.56838506
4920,7,9,0.6950919
4922,4,2,0.64231104
4924,0,1,0.3532625
4930,4,6,0.8342637
4934,3,0,0.35981792
4948,5,7,0.62044394
4956,2,4,0.7796553
4980,2,4,0.56154543
4981,3,6,0.76152545
4985,2,0,0.33685973
4998,0,3,0.37194636
5004,6,4,0.9464558
5006,6,3,0.90191394
5012,3,6,0.3011433
5014,6,0,0.63476586
5015,2,0,0.31964013
5025,3,1,0.62631977
5026,2,6,0.64352983
5037,3,2,0.8324306
5041,6,0,0.82336134
5052,6,4,0.555254
5056,5,7,0.61930877
5070,4,3,0.92763275
5077,9,7,0.91753983
5090,5,0,0.56926304
5096,6,4,0.93133426
5097,2,4,0.61910963
5107,4,6,0.8945915
5108,6,3,0.7571784
5113,4,3,0.7141795
5121,3,6,0.91036534
5123,6,8,0.9963748
5129,0,6,0.5849961
5136,0,6,0.5309105
5148,8,2,0.5598577
5155,6,2,0.9143152
5159,2,4,0.547585
5161,6,2,0.5205044
5168,6,4,0.9129327
5172,0,3,0.8362501
5184,6,4,0.2821528
5197,6,4,0.6628763
5204,3,0,0.49611372
5210,7,5,0.4500486
5212,6,0,0.68750215
5231,8,4,0.69555
5244,2,4,0.6187043
5248,6,3,0.74222374
5249,6,3,0.52296484
5255,4,2,0.7159007
5257,3,4,0.64513934
5264,0,6,0.6297283
5266,6,0,0.6665963
5267,4,3,0.92705643
5297,0,3,0.43690807
5316,7,9,0.92176294
5327,1,3,0.9230927
5345,6,0,0.6943895
5353,7,9,0.3612601
5370,8,9,0.47084245
5378,6,4,0.9214006
5381,4,2,0.83508664
5410,6,4,0.61511564
5424,6,3,0.60169464
5429,4,2,0.4284683
5438,6,0,0.7828585
5442,6,0,0.97134596
5452,6,4,0.3767929
5458,4,2,0.49117473
5459,2,8,0.55706865
5461,2,4,0.71468705
5469,6,0,0.5362615
5470,8,6,0.64918226
5471,2,4,0.7089223
5474,2,4,0.8893634
5476,9,7,0.796878
5488,3,6,0.39015153
5489,7,5,0.5351413
5492,4,3,0.6141609
5497,6,4,0.7210392
5504,6,0,0.9939182
5511,4,6,0.42056248
5512,9,6,0.51374197
5520,7,9,0.8048374
5521,6,2,0.98459953
5522,6,3,0.66150355
5530,6,2,0.6656163
5533,1,3,0.99348384
5552,3,2,0.508716
5556,8,6,0.33845672
5561,5,0,0.5242723
5566,6,0,0.815558
5567,9,5,0.6220283
5568,2,6,0.50707585
5569,6,3,0.82774234
5571,6,4,0.5458509
5576,3,4,0.42198664
5583,4,3,0.52484417
5586,6,3,0.33885747
5587,2,4,0.36867774
5589,6,0,0.4238868
5592,3,2,0.47540972
5594,6,2,0.8612461
5597,1,3,0.8691065
5605,4,2,0.4927613
5606,0,3,0.71831864
5610,3,2,0.7027367
5623,6,2,0.37401482
5634,6,0,0.53038466
5636,6,4,0.6891485
5652,2,6,0.7195257
5654,6,0,0.8428294
5655,1,3,0.9309562
5657,2,0,0.47573832
5661,4,0,0.8030526
5665,1,0,0.5807695
5673,3,0,0.4722735
5682,6,4,0.82720697
5683,6,0,0.86685455
5689,5,7,0.4744941
5695,6,0,0.946544
5701,2,0,0.6677741
5713,2,6,0.42239222
5718,0,2,0.34450355
5725,2,4,0.84239465
5734,2,8,0.6203165
5737,7,9,0.7093265
5739,0,3,0.5043644
5742,4,6,0.63465005
5745,0,1,0.7958791
5746,1,3,0.69802105
5749,6,4,0.6331752
5756,6,0,0.66269636
5760,1,4,0.5272499
5761,1,3,0.7729846
5764,6,0,0.6725132
5769,7,5,0.87642956
5786,7,9,0.81842005
5792,2,6,0.6092154
5795,6,4,0.49587667
5806,6,0,0.9589992
5817,6,4,0.4892347
5820,2,6,0.6733055
5831,2,4,0.5781902
5841,6,4,0.82522225
5852,2,6,0.4086756
5853,2,4,0.6406927
5874,6,4,0.4880585
5885,6,4,0.812172
5889,6,4,0.77615446
5899,5,9,0.7062848
5901,3,1,0.5516475
5910,7,5,0.8467696
5918,3,4,0.470256
5924,3,0,0.6416022
5938,9,7,0.60469764
5939,0,6,0.5565735
5945,3,1,0.5771293
5946,9,5,0.99139214
5956,2,4,0.5246114
5966,0,6,0.5240779
5977,6,0,0.90065503
5983,6,4,0.5678448
5984,2,6,0.5216023
5987,6,3,0.95721674
5990,6,0,0.61467427
6002,6,4,0.8909065
6008,6,0,0.77051187
6012,3,6,0.530087
6020,6,3,0.4639435
6024,6,0,0.8486831
6027,2,6,0.6670628
6032,2,4,0.6082931
6037,6,4,0.62498474
6061,5,9,0.8795457
6068,2,4,0.5013018
6076,8,3,0.4885916
6077,0,6,0.79004073
6082,8,0,0.54493785
6085,7,9,0.9244481
6094,0,6,0.7556046
6096,6,2,0.48698953
6099,2,6,0.64176255
6103,4,2,0.5721826
6112,5,7,0.56600004
6117,1,3,0.8622287
6126,6,0,0.479288
6127,6,2,0.81607103
6129,7,9,0.96853715
6132,3,0,0.39699525
6142,8,3,0.77503926
6146,2,6,0.5518325
6147,5,7,0.6902574
6152,2,4,0.97867936
6156,6,4,0.75723535
6168,5,9,0.8105267
6169,6,0,0.80042994
6172,2,4,0.48779917
6175,4,6,0.49829093
6180,5,7,0.8674076
6184,2,0,0.3761787
6187,6,4,0.6886749
6201,2,6,0.3558523
6206,6,4,0.6271912
6207,3,4,0.8919009
6209,7,9,0.78191817
6220,2,6,0.2488479
6221,2,0,0.3761947
6230,8,6,0.503456
6231,6,0,0.8012111
6240,0,6,0.48848534
6241,4,6,0.44080618
6245,4,2,0.6333519
6248,6,3,0.5784129
6254,6,4,0.9304713
6258,6,0,0.99401605
6273,6,2,0.5054517
6274,4,2,0.56175226
6284,2,6,0.43015605
6285,2,4,0.4410819
6287,3,0,0.58408886
6293,0,3,0.4209941
6300,7,9,0.9235903
6314,8,3,0.80269223
6325,6,0,0.55759543
6331,1,8,0.6925861
6335,6,2,0.6982571
6341,5,9,0.51410997
6360,4,6,0.7485174
6365,0,6,0.4834936
6384,6,2,0.84451526
6392,6,3,0.5163221
6395,4,6,0.6195045
6402,4,6,0.39040655
6407,6,4,0.66542244
6420,4,3,0.9857227
6433,3,6,0.5587115
6437,6,4,0.46774918
6444,6,0,0.90855104
6445,7,9,0.6292366
6452,6,8,0.65996176
6464,4,2,0.4119877
6466,6,4,0.67511773
6474,2,4,0.4198677
6485,0,5,0.8865457
6491,3,0,0.7035637
6499,6,0,0.73118186
6512,6,4,0.41078088
6514,6,4,0.59769213
6531,6,4,0.55260473
6532,2,4,0.6284668
6539,6,4,0.5980127
6540,6,4,0.9024557
6546,2,0,0.59072125
6548,6,4,0.9128707
6558,6,0,0.9524982
6559,4,6,0.6857805
6561,4,3,0.5570559
6565,8,5,0.6883976
6567,2,6,0.8331027
6573,6,0,0.78462154
6578,6,4,0.71493644
6591,6,0,0.5386569
6592,5,7,0.49709433
6596,6,8,0.8830719
6612,7,5,0.704996
6613,8,0,0.52950436
6614,3,0,0.80084825
6618,3,0,0.51998633
6625,2,6,0.52105117
6626,6,4,0.4473707
6649,0,3,0.5851324
6650,6,0,0.8733492
6655,6,0,0.59032744
6664,6,0,0.7317752
6665,8,0,0.4516117
6676,3,4,0.37891963
6678,4,2,0.5116984
6682,6,0,0.40297624
6685,0,3,0.3954223
6686,7,9,0.9684912
6688,0,6,0.51504016
6691,2,0,0.5128023
6696,3,0,0.7211299
6699,5,8,0.43525714
6701,7,9,0.77081823
6709,4,6,0.38373807
6713,7,9,0.82017934
6720,2,6,0.47800422
6733,9,7,0.7329608
6737,0,6,0.4974611
6751,4,2,0.7718739
6765,7,5,0.5257096
6770,6,3,0.45141292
6785,4,6,0.49313396
6797,6,0,0.48016563
6807,4,6,0.4875749
6809,6,8,0.9498114
6813,7,5,0.8512427
6826,2,0,0.78727347
6832,6,3,0.5492618
6833,3,0,0.50553083
6842,8,0,0.6663998
6844,6,2,0.6372099
6850,0,3,0.41791713
6855,4,6,0.5638045
6861,6,3,0.45916563
6866,2,0,0.7069226
6874,2,4,0.52392775
6876,6,4,0.8036261
6878,3,0,0.39047503
6899,4,6,0.93306446
6902,6,0,0.7814251
6908,4,6,0.48003858
6916,8,6,0.44835433
6926,0,3,0.53207594
6933,6,4,0.75493085
6955,6,4,0.93065494
6957,6,3,0.6135393
6958,6,0,0.97676986
6984,9,7,0.78697824
6997,3,0,0.6208033
7004,6,4,0.4985536
7007,7,9,0.96249646
7012,6,0,0.8574178
7013,2,6,0.65129113
7024,6,4,0.9563812
7025,6,0,0.5358971
7026,6,2,0.8040217
7033,0,6,0.5719007
7040,6,4,0.894114
7041,2,0,0.67011195
7042,6,2,0.460182
7047,9,7,0.6566124
7048,3,0,0.7067294
7049,2,6,0.54772204
7052,2,4,0.5753037
7059,0,3,0.61740005
7071,2,4,0.9376432
7073,2,0,0.681808
7088,3,6,0.5603928
7103,0,2,0.7362722
7114,6,2,0.68365145
7130,6,4,0.7948481
7134,4,6,0.34689483
7163,6,3,0.4134616
7167,6,2,0.4164401
7177,2,3,0.5123233
7189,6,0,0.6898913
7194,6,4,0.8087139
7195,6,0,0.92372924
7210,4,6,0.70925784
7211,4,2,0.6950089
7222,6,4,0.73349005
7225,5,9,0.88982195
7226,7,5,0.7697655
7244,6,0,0.39778417
7245,2,0,0.73792064
7249,0,2,0.40144312
7258,6,4,0.8113501
7267,3,2,0.33456972
7278,4,0,0.51359034
7288,2,4,0.4651306
7296,6,4,0.8353258
7301,2,0,0.7386796
