sample_index,true_label,predicted_label,confidence
1254,2,4,0.59220797
1265,4,2,0.5216775
1277,6,3,0.46221286
1297,4,2,0.8228804
1298,4,3,0.85302424
1300,8,6,0.54071736
1305,0,6,0.6475356
1312,4,2,0.75142986
1326,3,6,0.829853
1336,3,6,0.43522605
1339,2,6,0.723974
1352,6,4,0.5995851
1358,0,3,0.6028425
1390,3,0,0.8263637
1396,6,3,0.32376286
1408,4,6,0.93102884
1449,2,4,0.63409895
1458,6,0,0.42925897
1471,9,7,0.8568773
1476,3,8,0.5409124
1482,1,3,0.86964995
1487,6,4,0.8842442
1501,5,7,0.73772854
1502,6,2,0.47673813
1504,0,3,0.9806106
1509,2,6,0.5838339
1522,9,7,0.9573393
1533,2,6,0.8642824
1538,2,6,0.46640855
1539,2,3,0.43156093
1554,9,8,0.83116585
1557,8,3,0.5137512
1559,6,0,0.8819346
1572,0,6,0.82235634
1575,2,8,0.911903
1586,0,3,0.47062123
1587,4,6,0.6051762
1588,2,6,0.87934995
1592,1,5,0.6562413
1596,4,6,0.6887473
1598,2,6,0.9396449
1602,0,6,0.8421922
1621,3,6,0.7075574
1625,0,6,0.88138825
1626,2,4,0.6832909
1644,4,6,0.6486204
1645,6,8,0.98010784
1655,2,4,0.49284717
1660,7,5,0.73600346
1661,2,4,0.8729947
1662,4,2,0.7037967
1665,3,4,0.7614208
1670,4,6,0.54021007
1684,3,6,0.353084
1686,0,6,0.52612716
1695,9,7,0.71799904
1699,3,6,0.4342886
1703,4,2,0.6076741
1706,6,0,0.7473144
1710,4,6,0.65177405
1712,6,0,0.48921832
1721,0,6,0.48433414
1736,0,6,0.7981349
1742,0,6,0.6461652
1743,2,4,0.9052141
1744,6,2,0.76338917
1745,6,2,0.5652149
1749,2,6,0.49577782
1771,6,0,0.79814327
1777,0,6,0.45917532
1798,7,5,0.5420128
1803,4,6,0.4937877
1810,3,4,0.4840123
1814,4,3,0.7595451
1819,5,9,0.9112929
1825,5,7,0.72627515
1841,3,6,0.4578878
1842,0,6,0.9672076
1844,3,1,0.73292553
1848,4,2,0.4855863
1851,2,4,0.41421366
1852,3,6,0.90005964
1867,0,6,0.7583063
1878,2,6,0.7858907
1879,4,6,0.8856196
1890,0,6,0.7437404
1895,4,6,0.7250882
1905,0,6,0.56984276
1910,0,6,0.69424933
1920,3,0,0.2871029
1930,3,4,0.93306804
1943,6,0,0.48891026
1945,0,3,0.7349557
1948,0,6,0.6256898
1949,2,6,0.6211319
1953,5,7,0.95885825
1955,1,3,0.79287994
1957,2,6,0.55334514
1958,5,9,0.8609997
1964,2,4,0.88600194
1968,3,6,0.54641277
1974,6,0,0.69691336
1980,8,4,0.45552433
1989,0,6,0.8259631
2001,2,3,0.6488749
2009,6,0,0.83783036
2016,6,4,0.6023328
2019,4,6,0.7416925
2022,7,9,0.95561934
2037,5,7,0.5899343
2039,2,4,0.7351957
2042,4,2,0.57908213
2062,4,6,0.39100027
2064,2,6,0.53277105
2067,4,2,0.82541525
2069,6,4,0.4752224
2073,4,6,0.8690812
2078,3,6,0.5745494
2080,5,7,0.5169124
2086,4,2,0.4767417
2097,2,4,0.5715139
2100,7,5,0.63982445
2106,2,6,0.47757784
2136,3,6,0.8785431
2144,4,6,0.55485314
2149,0,6,0.68170434
2162,6,4,0.3437029
2185,3,0,0.28127733
2189,4,6,0.5639209
2195,6,2,0.772418
2196,3,6,0.65559953
2209,4,6,0.8057665
2219,5,9,0.7714927
2236,0,3,0.43957013
2249,0,6,0.40583622
2252,4,2,0.5418316
2256,3,1,0.88945854
2278,2,6,0.5831423
2279,0,2,0.84825563
2281,4,6,0.40602285
2284,4,6,0.45463383
2293,2,4,0.45235288
2299,0,6,0.44544706
2307,2,4,0.8262555
2308,0,6,0.56722075
2309,3,6,0.96400106
2312,3,0,0.4213042
2316,9,7,0.6829201
2318,3,2,0.5881641
2320,4,2,0.78793883
2331,4,6,0.5068063
2332,2,4,0.5947263
2336,0,6,0.90673304
2351,6,2,0.75761044
2352,6,2,0.6206032
2356,3,1,0.5435005
2382,2,6,0.5808747
2391,0,6,0.5443195
2425,6,2,0.79526955
2435,3,4,0.6675253
2438,2,6,0.82412577
2451,6,0,0.70621586
2455,3,6,0.41349345
2457,8,5,0.56500036
2462,4,6,0.775547
2469,6,4,0.8826035
2478,1,3,0.5462986
2479,0,6,0.65794706
2485,6,0,0.8856857
2487,4,6,0.44504082
2506,0,6,0.87681687
2507,3,4,0.94250494
2515,2,6,0.6364966
2522,0,6,0.778915
2527,9,7,0.9589965
2529,7,9,0.5788773
2531,6,2,0.6803038
2532,0,6,0.54075086
2540,6,4,0.42308146
2548,2,6,0.9797076
2551,6,1,0.7589871
2570,4,6,0.4666467
2571,0,4,0.5082822
2573,4,3,0.6760185
2580,6,0,0.6361532
2589,0,6,0.55464137
2593,2,6,0.9488556
2597,0,3,0.48797917
2599,0,8,0.9985884
2615,2,6,0.86447513
2617,4,8,0.5005863
2628,0,2,0.7408825
2629,6,3,0.5514515
2653,0,6,0.43108788
2659,8,6,0.7630929
2661,6,2,0.89076495
2666,3,6,0.5782663
2670,6,4,0.50049007
2674,6,0,0.5964288
2678,4,3,0.59417266
2681,4,6,0.50494623
2685,3,6,0.7378336
2688,3,6,0.5454354
2690,4,1,0.53484
2710,3,2,0.3206857
2713,0,6,0.75913966
2717,0,6,0.9507664
2721,3,6,0.9130385
2736,3,6,0.43050727
2741,1,2,0.2818189
2759,0,2,0.53489494
2776,4,2,0.37955993
2779,4,3,0.77293456
2806,0,6,0.73483443
2814,3,2,0.59781325
2817,3,6,0.51189476
2823,7,5,0.8381339
2828,0,6,0.5231537
2839,6,0,0.66095364
2848,4,2,0.409464
2849,3,2,0.44392395
2850,3,1,0.73525244
2856,6,0,0.76212704
2869,6,8,0.8771842
2870,6,4,0.651905
2872,0,6,0.41360444
2885,2,4,0.87208223
2894,2,4,0.73163086
2897,0,8,0.6449829
2898,3,4,0.746916
2903,9,7,0.72316843
2905,8,3,0.8638397
2906,9,7,0.6129017
2910,6,8,0.64860696
2914,7,9,0.9987515
2918,3,6,0.7408356
2919,4,6,0.90100145
2920,2,6,0.7391766
2924,5,7,0.9505775
2926,2,4,0.56836605
2939,4,2,0.819375
2942,6,4,0.4516993
2951,1,3,0.4982692
2953,0,2,0.5567973
2959,2,6,0.5559895
2965,7,9,0.89617103
2979,6,2,0.4331792
2985,6,2,0.97702956
2986,6,0,0.572592
2997,0,3,0.43637258
2999,2,6,0.80315864
3004,7,5,0.92775506
3008,8,3,0.61088604
3019,3,2,0.6731911
3020,6,0,0.7989713
3038,0,6,0.5711227
3045,6,3,0.90125173
3051,3,1,0.8028394
3074,0,6,0.52817655
3080,6,0,0.62353176
3081,4,6,0.5544289
3082,2,6,0.4956357
3084,4,3,0.9623912
3103,4,6,0.6338623
3132,0,2,0.6481745
3139,0,6,0.52314126
3174,6,2,0.8287963
3176,4,6,0.6124364
3179,4,2,0.87274
3181,4,6,0.8625921
3182,4,6,0.6578708
3187,2,6,0.36019847
3188,6,2,0.5124968
3209,3,6,0.72202057
3211,3,0,0.4442764
3220,4,6,0.2846835
3229,4,1,0.72975975
3230,6,0,0.79752266
3232,6,0,0.86727417
3236,0,8,0.75574476
3239,6,3,0.4623342
3240,2,6,0.97158235
3241,4,2,0.7632059
3244,0,6,0.9151901
3253,5,7,0.6423185
3255,2,0,0.69496244
3258,2,4,0.52877927
3262,6,4,0.58571965
3263,2,6,0.82381374
3265,3,6,0.69449323
3270,4,3,0.42715156
3277,0,2,0.41080904
3283,0,6,0.664311
3290,4,2,0.56902736
3293,2,4,0.75166076
3311,0,2,0.76880693
3313,3,4,0.6588448
3325,4,6,0.48008215
3327,6,0,0.3515273
3329,3,0,0.68035346
3333,3,1,0.5987704
3334,6,3,0.7740759
3338,6,4,0.5927905
3342,0,6,0.8378645
3347,6,2,0.6222578
3349,0,2,0.44546938
3365,2,6,0.57245046
3370,2,4,0.50846857
3371,0,6,0.71528256
3385,9,7,0.5700859
3386,4,2,0.62463355
3403,3,6,0.634107
3407,3,6,0.86469376
3420,5,7,0.7335405
3436,3,0,0.37554765
3451,0,2,0.44110134
3463,3,4,0.57982063
3466,0,8,0.66264665
3476,3,0,0.47856325
3481,6,3,0.60774285
3488,6,0,0.47217962
3489,2,3,0.6973459
3496,2,4,0.86524415
3499,3,4,0.42345586
3509,4,6,0.4145072
3531,0,3,0.7947294
3532,2,6,0.49911994
3535,2,4,0.4987152
3540,0,6,0.43519354
3552,0,6,0.44572988
3553,2,6,0.7023212
3554,2,3,0.6105815
3568,4,2,0.4494805
3585,2,4,0.3363664
3586,0,3,0.49472326
3588,6,2,0.6193389
3606,3,2,0.688647
3609,0,6,0.8760539
3613,6,0,0.8285471
3614,4,6,0.59937304
3615,2,4,0.6017772
3625,6,0,0.7838002
3626,4,3,0.46773314
3655,3,4,0.6728566
3658,6,4,0.8196782
3669,6,4,0.6074092
3671,3,6,0.48221743
3706,3,6,0.7495721
3714,2,6,0.9782315
3720,3,4,0.7876444
3724,6,0,0.44246596
3730,4,6,0.57620835
3741,6,8,0.93346924
3745,9,7,0.8945777
3754,0,6,0.6365615
3760,0,6,0.53585565
3780,2,8,0.62558156
3787,6,2,0.8177941
3789,0,6,0.54605496
3799,6,4,0.72490793
3800,6,2,0.66208774
3804,4,2,0.6750867
3805,3,0,0.73246586
3808,6,0,0.46391734
3811,4,3,0.8685298
3816,2,4,0.46096653
3817,8,5,0.50988495
3829,6,3,0.5753355
3830,6,3,0.37397948
3842,0,6,0.41098788
3846,3,2,0.4360501
3861,6,4,0.45702246
3864,6,2,0.885648
3880,2,3,0.9496772
3883,5,7,0.53238404
3898,3,2,0.42734182
3918,2,6,0.7643015
3919,0,8,0.8816491
3938,0,2,0.8196324
3940,3,4,0.5212625
3953,0,8,0.4120108
3955,3,2,0.50253356
3970,2,6,0.5950763
3973,3,6,0.67257905
3974,1,3,0.8973773
3978,7,5,0.69490427
3987,6,4,0.47092062
3997,3,1,0.7634633
3998,7,9,0.6517411
4010,7,5,0.84802234
4013,0,6,0.52205116
4019,6,3,0.4639826
4021,2,4,0.82939804
4022,5,7,0.99489874
4025,4,2,0.92861855
4040,5,7,0.99194825
4041,2,3,0.42081282
4042,0,6,0.48636445
4052,6,0,0.5982947
4056,3,2,0.41067007
4067,0,4,0.34503242
4081,2,4,0.6067969
4084,3,6,0.6729045
4093,0,6,0.7136666
4101,7,9,0.95246536
4104,2,6,0.98947257
4106,6,4,0.646436
4108,0,6,0.5784078
4138,2,6,0.53400415
4142,6,3,0.7476735
4143,0,2,0.94811356
4145,0,3,0.7060296
4148,3,8,0.49657243
4153,6,0,0.8303964
4157,0,6,0.6818883
4162,6,2,0.5675536
4174,0,8,0.7654975
4187,1,3,0.53378516
4193,0,6,0.29407272
4213,0,6,0.6822674
4229,6,2,0.86416894
4231,6,0,0.7426473
4233,4,2,0.75504184
4251,4,8,0.60850906
4262,0,6,0.4549851
4267,6,2,0.47568467
4272,4,2,0.56358755
4275,0,8,0.65000594
4280,6,0,0.91148204
4299,6,8,0.40175188
4302,3,4,0.6275919
4307,4,3,0.69540614
4317,4,2,0.60678047
4328,4,6,0.53517294
4333,4,2,0.39692605
4350,2,6,0.54941106
4363,2,6,0.42934588
4365,6,4,0.5828193
4378,2,4,0.3380114
4381,0,6,0.7778423
4392,1,6,0.4034663
4394,3,6,0.41126594
4404,9,7,0.7479299
4405,5,7,0.8371547
4416,6,4,0.41615406
4417,4,6,0.59621125
4422,4,6,0.48913002
4424,0,6,0.8634091
4430,3,6,0.60136837
4433,4,6,0.54345995
4437,4,2,0.48072907
4449,4,2,0.49777028
4451,6,3,0.80793226
4460,0,6,0.63333505
4462,3,1,0.89844084
4469,0,6,0.8874565
4484,4,6,0.39756602
4490,4,2,0.54438764
4505,6,8,0.85831124
4507,9,7,0.5189751
4526,4,6,0.68172306
4539,0,3,0.3445245
4559,4,6,0.37651294
4568,9,7,0.5441718
4569,6,3,0.5468122
4570,3,0,0.5836127
4587,3,1,0.5034316
4589,4,6,0.5644654
4598,2,6,0.44232482
4599,5,9,0.9972566
4610,3,1,0.70437163
4623,0,6,0.6997389
4638,9,7,0.4007409
4639,4,6,0.696551
4643,6,0,0.6986889
4646,4,2,0.76383454
4649,2,4,0.49937677
4658,0,3,0.5746735
4660,3,1,0.5566896
4664,3,6,0.842969
4665,0,6,0.624095
4668,4,6,0.52548546
4674,2,6,0.78400296
4683,7,9,0.901895
4685,2,6,0.5486863
4693,7,9,0.9782186
4704,0,3,0.61413646
4717,5,7,0.7519645
4723,0,6,0.9913146
4727,6,0,0.6399422
4756,4,6,0.6270257
4758,6,3,0.75780374
4764,3,6,0.6966304
4766,4,3,0.48104975
4767,2,4,0.95380294
4775,4,6,0.85215
4782,7,5,0.8849208
4797,4,6,0.48632184
4803,6,0,0.8492073
4827,2,6,0.65000826
4828,2,6,0.5627628
4836,6,2,0.49409416
4842,6,0,0.60102105
4845,6,0,0.68706745
4850,9,7,0.9321795
4852,3,6,0.54904306
4880,4,2,0.6677857
4882,2,4,0.75351477
4886,6,0,0.5827064
4893,6,0,0.376583
4896,6,0,0.5790356
4907,4,3,0.781974
4920,7,9,0.5582961
4924,0,3,0.3977174
4925,4,6,0.4864958
4932,4,6,0.5574633
4934,3,2,0.8399561
4948,5,7,0.7075612
4958,0,6,0.6203348
4965,0,6,0.75921804
4973,0,6,0.68166584
4980,2,4,0.64838046
4981,3,0,0.46740422
4984,3,1,0.9448804
4995,4,2,0.7971682
4998,0,6,0.48097923
5006,6,1,0.5395832
5015,2,4,0.5565796
5023,0,2,0.39291382
5024,5,7,0.75419945
5026,2,6,0.5572711
5030,0,6,0.8334012
5032,0,6,0.8047081
5036,4,3,0.6070064
5037,3,8,0.658627
5041,6,0,0.95141244
5043,4,6,0.6648144
5049,5,7,0.38589397
5052,6,4,0.9257148
5061,2,4,0.47599277
5069,9,7,0.9521856
5070,4,3,0.8378205
5077,9,7,0.9974089
5081,3,6,0.76078147
5082,5,9,0.70607805
5086,0,8,0.6589261
5096,6,4,0.52369285
5107,4,6,0.9196513
5108,6,0,0.41275415
5121,3,6,0.5622073
5123,6,8,0.9797412
5129,0,3,0.30366766
5144,0,6,0.7520447
5148,8,6,0.43110237
5155,6,2,0.94110423
5161,6,4,0.8846546
5167,4,6,0.880622
5168,6,4,0.72405964
5173,4,2,0.6773515
5181,4,6,0.4425317
5186,6,0,0.78142303
5189,3,6,0.43573177
5197,6,4,0.7460407
5204,3,6,0.8712545
5221,0,2,0.7675973
5235,5,8,0.8332497
5248,6,3,0.8973842
5249,6,3,0.9735849
5255,4,2,0.8318497
5257,3,4,0.30274194
5259,0,6,0.4841138
5261,4,6,0.49468017
5297,0,6,0.4712886
5310,4,6,0.48197904
5312,4,3,0.31116304
5316,7,9,0.52476555
5317,0,6,0.55166405
5327,1,3,0.9587007
5334,0,3,0.82833016
5338,0,8,0.95873344
5352,3,4,0.535257
5378,6,4,0.6259145
5381,4,2,0.946429
5383,2,6,0.3964105
5392,4,6,0.54026884
5410,6,4,0.58275324
5424,6,3,0.64504915
5429,4,6,0.82259846
5435,0,6,0.6022516
5438,6,0,0.6240182
5441,4,2,0.58803034
5452,6,2,0.58580804
5459,2,6,0.64113396
5468,2,6,0.59302545
5470,8,6,0.6731764
5471,2,6,0.86755395
5474,2,4,0.9398941
5476,9,7,0.83550215
5480,5,7,0.56080705
5488,3,6,0.86604637
5489,7,5,0.5844535
5497,6,2,0.3512243
5511,4,6,0.3128531
5512,9,6,0.5296645
5517,9,7,0.6325059
5521,6,2,0.9397441
5525,9,7,0.6876784
5530,6,2,0.72949684
5533,1,3,0.73914725
5538,1,3,0.8709304
5564,4,6,0.8127039
5566,6,0,0.7351069
5567,9,5,0.99228585
5569,6,4,0.42498723
5575,3,6,0.8325382
5576,3,4,0.7302711
5587,2,4,0.554403
5592,3,4,0.3713599
5594,6,2,0.74430126
5595,3,1,0.5505457
5596,6,4,0.57236975
5597,1,3,0.6485122
5605,4,2,0.36828193
5606,0,6,0.5994616
5610,3,2,0.8655699
5614,0,5,0.82132864
5623,6,4,0.49118352
5654,6,0,0.6654335
5655,1,3,0.7147928
5661,4,2,0.5121389
5665,1,0,0.25395566
5672,0,6,0.57618123
5695,6,0,0.5615634
5701,2,6,0.42660335
5704,7,5,0.5353828
5718,0,2,0.91330034
5719,2,6,0.456391
5734,2,8,0.6846143
5737,7,9,0.619163
5745,0,1,0.72298616
5752,2,4,0.4846239
5769,7,5,0.74893177
5796,6,2,0.49846923
5803,4,2,0.46279278
5806,6,0,0.573433
5809,0,6,0.37420753
5820,2,6,0.7236068
5826,6,2,0.7096164
5828,6,0,0.59036696
5834,6,4,0.59076
5841,6,4,0.61302686
5874,6,4,0.40875995
5885,6,4,0.554642
5907,0,7,0.43271127
5910,7,5,0.59092635
5917,6,4,0.6175507
5918,3,4,0.5113285
5934,2,4,0.5613683
5938,9,7,0.91357857
5939,0,6,0.47522187
5945,3,6,0.46907008
5946,9,5,0.9043622
5950,3,1,0.61963046
5965,4,6,0.70601094
5966,0,6,0.6062091
5967,3,6,0.6470926
5968,0,3,0.48532394
5971,3,4,0.44223613
5987,6,3,0.9094395
5997,5,7,0.60284746
6002,6,4,0.91498107
6003,4,6,0.74246824
6008,6,0,0.57877487
6012,3,6,0.946082
6024,6,0,0.8210836
6027,2,6,0.6140123
6030,4,6,0.50609887
6032,2,6,0.8128853
6057,5,7,0.8687357
6061,5,9,0.8978942
6065,0,3,0.67881626
6067,8,6,0.8872914
6071,0,6,0.4901401
6076,8,3,0.43119437
6077,0,6,0.49623308
6085,7,9,0.5833614
6094,0,6,0.52466947
6096,6,2,0.5704655
6103,4,6,0.4534418
6127,6,2,0.5792729
6129,7,9,0.96429837
6138,5,7,0.7477953
6147,5,7,0.8938932
6148,4,6,0.87463486
6152,2,4,0.61949
6156,6,4,0.5472758
6160,6,4,0.67965674
6163,9,7,0.589574
6168,5,7,0.6469736
6171,3,2,0.47808242
6180,5,7,0.9064348
6187,6,4,0.6973485
6201,2,6,0.7364703
6207,3,4,0.7602702
6220,2,6,0.6363115
6230,8,4,0.46642905
6234,4,6,0.46672925
6240,0,6,0.7648258
6241,4,6,0.90793514
6243,2,4,0.9083702
6258,6,0,0.8826528
6268,7,9,0.94309866
6281,3,1,0.7918945
6285,2,3,0.43896946
6286,2,6,0.74634385
6287,3,4,0.4318253
6290,9,7,0.4945803
6293,0,1,0.56485724
6294,4,6,0.3834199
6305,3,0,0.5099861
6331,1,8,0.646711
6341,5,9,0.941484
6362,3,1,0.48078695
6363,6,4,0.43364757
6365,0,6,0.7076734
6384,6,2,0.5979805
6387,4,6,0.6798257
6400,4,6,0.54417276
6402,4,6,0.516457
6407,6,4,0.6095364
6420,4,3,0.98340523
6429,3,0,0.5103019
6433,3,6,0.86940885
6437,6,8,0.64780164
6452,6,8,0.34315228
6464,4,3,0.6765254
6470,2,4,0.5319837
6474,2,6,0.4502265
6491,3,6,0.8331574
6500,4,3,0.69375914
6514,6,2,0.81364566
6539,6,4,0.6607779
6542,0,6,0.8238695
6547,4,6,0.5600927
6550,5,8,0.50539064
6564,2,4,0.8939159
6565,8,5,0.9672336
6567,2,6,0.6960323
6573,6,0,0.5312513
6576,0,6,0.8930853
6577,3,6,0.9227804
6584,3,4,0.61871046
6592,5,7,0.63948286
6596,6,8,0.91825604
6614,3,6,0.53787065
6618,3,6,0.5373885
6625,2,6,0.8040004
6654,0,6,0.9347307
6655,6,0,0.5809301
6666,7,9,0.5508002
6670,2,6,0.5988092
6671,0,6,0.91350317
6679,0,2,0.66481775
6686,7,9,0.61558694
6688,0,4,0.54777205
6727,5,7,0.9391972
6733,9,7,0.9619444
6737,0,6,0.6304511
6745,4,2,0.50375974
6751,4,2,0.94273007
6770,6,3,0.8815833
6796,3,4,0.5274703
6797,6,2,0.50987226
6799,9,7,0.5922698
6813,7,5,0.9825415
6826,2,6,0.53886765
6829,4,6,0.53304625
6844,6,2,0.6178377
6846,0,2,0.84324104
6855,4,6,0.9463056
6859,4,2,0.9205772
6861,6,4,0.36946467
6866,2,6,0.81460214
6868,7,5,0.52099544
6869,3,6,0.5819169
6874,2,1,0.52549475
6899,4,6,0.5285322
6901,0,6,0.52822953
6902,6,0,0.6721961
6904,3,6,0.48674262
6926,0,6,0.59278107
6927,3,0,0.49122512
6928,6,4,0.7097496
6947,5,8,0.5911223
6957,6,4,0.6052317
6958,6,0,0.9074105
6966,8,6,0.40444636
6970,4,2,0.77489305
6983,5,7,0.58814275
6984,9,7,0.61217064
6993,4,6,0.54944843
6994,4,2,0.47341537
6997,3,6,0.5080965
7002,3,6,0.4612952
7004,6,4,0.7408882
7013,2,4,0.5782686
7024,6,4,0.7637583
7026,6,2,0.7475395
7028,9,7,0.500584
7030,6,2,0.53477895
7039,7,5,0.64902115
7047,9,7,0.5313935
7049,2,4,0.66345716
7062,9,5,0.8764273
7063,5,7,0.931212
7066,0,6,0.75031525
7068,4,2,0.91705376
7071,2,4,0.62509954
7073,2,8,0.6182232
7088,3,2,0.36879137
7094,6,2,0.6890239
7103,0,2,0.50986975
7125,9,7,0.954574
7130,6,4,0.72923195
7132,3,0,0.43262008
7134,4,6,0.7450188
7167,6,2,0.7926747
7188,6,4,0.59923327
7189,6,3,0.4918856
7195,6,0,0.66463643
7210,4,6,0.93465865
7221,6,4,0.44126332
7222,6,2,0.45029092
7226,7,5,0.93383133
7233,4,6,0.89224714
7243,4,6,0.5489555
7249,0,6,0.4383557
7258,6,4,0.53599995
7265,4,2,0.77112263
7267,3,2,0.79633737
7271,0,3,0.90112233
7278,4,6,0.56453115
7296,6,2,0.49061358
7304,4,6,0.7618804
7314,4,2,0.5832627
7319,2,6,0.918054
7332,3,1,0.98029035
7334,6,8,0.69405705
7335,5,9,0.9788441
7342,3,6,0.8590735
7346,0,6,0.38441274
7348,6,1,0.3976008
7353,5,7,0.86793786
7362,3,4,0.5571562
7376,3,4,0.45947397
7385,4,2,0.58646244
7393,0,2,0.6303525
7405,3,6,0.5707101
7411,4,6,0.6799014
7419,6,4,0.51618415
7424,4,2,0.6689396
7442,2,4,0.550206
7445,0,2,0.48126715
7472,9,7,0.5172806
7473,4,3,0.7334167
7492,5,7,0.49340537
7495,6,4,0.6319577
7497,6,0,0.7053481
7517,6,0,0.46092373
7527,6,4,0.74126524
7535,4,6,0.5535417
7545,4,6,0.56053513
7551,3,6,0.87523514
7557,3,6,0.6386479
7571,4,3,0.585804
7578,4,6,0.59461004
7581,6,0,0.71885675
7583,3,2,0.40983504
7587,3,6,0.6655488
7589,3,0,0.55002
7595,4,6,0.7968948
7596,4,6,0.5760748
7602,0,6,0.51772344
7610,0,6,0.72276855
7613,6,8,0.603265
7635,3,2,0.8426134
7639,2,8,0.5531876
7646,3,6,0.54844284
7652,2,4,0.57728493
7654,6,4,0.8931837
7660,6,0,0.58839464
7680,0,3,0.7664251
7723,4,2,0.3616776
7727,2,6,0.5645573
7739,0,2,0.43319133
7752,4,6,0.6574999
7761,7,9,0.9393054
7766,5,9,0.4794305
7769,3,8,0.36630985
7777,6,0,0.5721462
7778,6,0,0.7970941
7800,6,1,0.47658408
7803,0,6,0.8309624
7809,3,6,0.8948146
7811,0,8,0.7487288
7816,4,2,0.46520185
7818,0,8,0.78253746
7822,0,6,0.44161403
7823,3,6,0.57100016
7829,6,0,0.97472036
7831,0,4,0.4125964
7845,7,5,0.9303328
7863,6,2,0.33817023
7868,0,6,0.60761625
7876,1,4,0.4094311
7878,5,9,0.93024945
7883,0,6,0.4600922
7890,4,6,0.6043274
7899,0,2,0.74428016
7903,6,3,0.5467313
7915,4,3,0.75372416
7921,1,6,0.47703853
7936,9,7,0.8568091
7945,4,6,0.36386555
7948,3,2,0.48979166
7958,2,4,0.7722475
7959,6,0,0.72514516
7975,0,3,0.553601
7976,2,4,0.42229345
7977,0,6,0.58739775
7980,4,6,0.54687494
7981,0,3,0.3618746
7983,9,7,0.898309
7986,4,3,0.42606318
7992,6,4,0.6499817
