sample_index,true_label,predicted_label,confidence
3020,6,0,0.5709762
3038,0,2,0.4006441
3041,2,4,0.5069418
3045,6,3,0.76347774
3052,1,0,0.44082314
3072,5,7,0.6616044
3074,0,6,0.57793933
3080,6,0,0.9033747
3081,4,6,0.7624693
3082,2,0,0.40303388
3084,4,3,0.9913455
3099,2,6,0.46651995
3101,6,0,0.6468384
3110,4,6,0.47904196
3116,6,4,0.6175039
3128,6,4,0.6798849
3132,0,2,0.6581643
3147,2,4,0.58634186
3173,2,6,0.36658773
3174,6,2,0.5434944
3179,4,2,0.5771718
3181,4,6,0.38852262
3187,2,6,0.6409504
3188,6,2,0.9152526
3191,6,0,0.67221904
3192,0,3,0.7769117
3195,4,3,0.83776474
3202,7,9,0.6414163
3205,0,3,0.9096214
3209,3,6,0.49326074
3211,3,0,0.6708559
3220,4,3,0.8852334
3229,4,3,0.4671565
3230,6,0,0.48225957
3232,6,0,0.98915696
3236,0,2,0.46208322
3237,2,4,0.6655295
3239,6,3,0.58647823
3240,2,6,0.77400976
3244,0,6,0.6392127
3253,5,7,0.72355795
3255,2,0,0.6670391
3258,2,4,0.5293034
3262,6,4,0.64711475
3269,4,2,0.8957206
3270,4,3,0.7891805
3277,0,6,0.8977843
3281,4,3,0.6480883
3282,8,6,0.3520106
3283,0,3,0.7576914
3284,2,4,0.5736105
3291,7,5,0.80257124
3295,4,6,0.46693107
3297,2,4,0.74518806
3313,3,4,0.45164338
3327,6,0,0.7834425
3332,0,6,0.4462088
3334,6,3,0.7762529
3338,6,4,0.571472
3342,0,6,0.69033
3344,8,2,0.5633223
3359,7,5,0.5540678
3365,2,4,0.48693678
3370,2,4,0.75908136
3371,0,6,0.7015071
3424,7,9,0.61669314
3439,7,9,0.89601344
3442,7,9,0.84278846
3457,2,3,0.40657333
3466,0,8,0.45967126
3468,8,9,0.7697667
3481,6,3,0.58668923
3484,0,2,0.4409858
3488,6,0,0.41402024
3489,2,3,0.93886673
3496,2,4,0.7520431
3507,7,9,0.5225942
3509,4,2,0.59585315
3522,0,3,0.52099365
3531,0,3,0.9932005
3532,2,6,0.5499693
3548,6,4,0.5376481
3549,0,3,0.7066554
3553,2,0,0.67195493
3554,2,6,0.28654155
3567,2,6,0.8706598
3568,4,6,0.43589467
3576,9,0,0.4483319
3586,0,6,0.47608715
3588,6,2,0.8366693
3609,0,6,0.683683
3613,6,3,0.59686065
3625,6,0,0.7426894
3626,4,3,0.45224282
3630,7,9,0.55163574
3639,4,3,0.84934425
3647,7,9,0.7598377
3669,6,2,0.59332955
3670,2,4,0.5760598
3671,3,6,0.62367857
3673,2,0,0.33108914
3678,2,4,0.3136351
3680,8,7,0.46264526
3681,6,0,0.67186224
3693,2,0,0.5338683
3699,4,3,0.3383241
3700,6,3,0.7044883
3706,3,6,0.49084243
3714,2,6,0.8165629
3729,0,6,0.489058
3730,4,3,0.60486275
3741,6,8,0.8652705
3745,9,7,0.77878666
3765,8,6,0.37556204
3774,8,6,0.29897597
3787,6,2,0.5848154
3794,8,6,0.556138
3799,6,4,0.7037405
3800,6,2,0.8210075
3804,4,3,0.48605406
3808,6,0,0.3318725
3811,4,3,0.96735024
3826,1,6,0.35941482
3827,0,3,0.4340375
3829,6,3,0.8568747
3830,6,3,0.74333805
3839,4,3,0.3782807
3841,7,5,0.5023877
3852,0,3,0.86377805
3864,6,2,0.975278
3866,5,9,0.38680506
3871,2,4,0.35063353
3876,6,2,0.44433993
3880,2,3,0.6780802
3881,6,8,0.4946913
3892,4,6,0.4873276
3895,0,3,0.58822155
3898,3,2,0.7336516
3906,6,0,0.46355167
3918,2,6,0.46133417
3919,0,8,0.9849867
3929,1,6,0.6797335
3933,2,4,0.43732405
3938,0,2,0.91817766
3939,2,6,0.5131029
3940,3,4,0.8022216
3953,0,3,0.3179314
3970,2,6,0.8495833
3974,1,3,0.84130776
3978,7,5,0.5859244
3984,4,2,0.50655675
3987,6,4,0.7010478
4013,0,6,0.48400354
4019,6,4,0.5670318
4021,2,4,0.8604079
4025,4,2,0.87564605
4027,3,1,0.5931622
4040,5,7,0.9070561
4041,2,3,0.37560603
4047,5,9,0.8589778
4056,3,2,0.7841144
4058,7,9,0.71350604
4061,4,6,0.48331624
4065,7,9,0.8248158
4067,0,3,0.59941036
4079,6,4,0.9469721
4081,2,4,0.6612533
4083,6,0,0.52788913
4084,3,6,0.69457346
4088,6,2,0.8111976
4101,7,9,0.77677876
4104,2,6,0.5388534
4106,6,4,0.66716015
4109,6,0,0.88591594
4138,2,6,0.6725887
4140,6,0,0.54780924
4142,6,3,0.53578454
4143,0,2,0.75207245
4145,0,3,0.77226764
4148,3,0,0.65554714
4152,6,3,0.6274955
4153,6,0,0.89798504
4168,3,0,0.6092994
4184,7,9,0.97265506
4193,0,3,0.9407017
4194,6,0,0.6475979
4199,3,0,0.39192164
4231,6,0,0.74085397
4233,4,2,0.66918415
4251,4,0,0.49098256
4258,2,6,0.5075344
4262,0,3,0.7295585
4271,6,0,0.5259264
4272,4,2,0.60778165
4280,6,0,0.7060418
4286,2,4,0.6644134
4301,8,6,0.6678565
4307,4,3,0.94763094
4327,0,6,0.3809346
4354,7,9,0.8174982
4363,2,4,0.34659168
4366,2,6,0.45771062
4370,7,5,0.67112464
4378,2,4,0.62984306
4381,0,6,0.50935847
4392,1,2,0.49643403
4394,3,0,0.390764
4399,6,4,0.61221546
4404,9,7,0.9119033
4405,5,7,0.9699985
4407,8,3,0.6617078
4418,4,2,0.56998295
4424,0,6,0.5322538
4429,6,0,0.6846765
4433,4,6,0.6813324
4446,7,5,0.93287873
4449,4,6,0.48885757
4451,6,3,0.8060125
4455,5,7,0.8633412
4460,0,6,0.85785764
4462,3,1,0.8453075
4469,0,6,0.5127354
4484,4,3,0.8969257
4491,3,1,0.7223599
4496,3,0,0.7902621
4505,6,8,0.52324307
4506,7,9,0.86856824
4507,9,7,0.67143667
4509,6,3,0.42439103
4518,6,2,0.70576847
4525,7,9,0.7475605
4539,0,3,0.9562855
4559,4,6,0.4932594
4569,6,3,0.74706316
4570,3,0,0.86267793
4599,5,9,0.99123
4639,4,6,0.6296874
4643,6,0,0.6933199
4649,2,4,0.5066143
4652,4,6,0.5286046
4658,0,3,0.9002538
4662,4,3,0.6805262
4664,3,6,0.5668269
4668,4,6,0.6630128
4672,6,0,0.4833885
4674,2,6,0.49596676
4678,1,3,0.38957003
4685,2,4,0.76952493
4690,0,3,0.94492346
4693,7,9,0.9984755
4694,2,4,0.59411156
4704,0,3,0.5043649
4705,0,3,0.5898057
4718,1,3,0.4851009
4727,6,0,0.7158404
4738,2,4,0.93728614
4751,3,4,0.4303748
4752,3,2,0.28336862
4754,3,2,0.49304017
4758,6,3,0.89534104
4763,6,3,0.79090387
4766,4,3,0.44272512
4767,2,4,0.71819645
4777,2,6,0.50175506
4782,7,5,0.98870134
4784,6,2,0.51066977
4798,4,3,0.6354567
4803,6,0,0.80612123
4823,2,4,0.8396748
4828,2,6,0.4182044
4829,8,5,0.5873568
4836,6,0,0.6254855
4842,6,3,0.3407721
4850,9,7,0.9518338
4866,9,7,0.5794274
4882,2,4,0.7067111
4886,6,0,0.44539794
4893,6,3,0.3105682
4907,4,3,0.9268653
4918,2,6,0.562237
4920,7,9,0.6847562
4922,4,2,0.6177507
4924,0,1,0.38062453
4930,4,6,0.84338623
4932,4,6,0.49725175
4934,3,2,0.45687816
4948,5,7,0.65890354
4956,2,4,0.61249983
4965,0,6,0.5657846
4973,0,3,0.5528161
4981,3,6,0.6880902
4998,0,3,0.5166292
5004,6,4,0.9075316
5006,6,3,0.921634
5012,3,6,0.39415705
5025,3,1,0.5439935
5026,2,6,0.6690547
5030,0,6,0.57116586
5032,0,6,0.54974973
5036,4,3,0.51311725
5037,3,2,0.8634611
5041,6,0,0.55091053
5052,6,4,0.53786016
5056,5,7,0.801575
5070,4,3,0.94375
5077,9,7,0.9474068
5096,6,4,0.8836324
5097,2,4,0.54324824
5107,4,6,0.8992388
5108,6,3,0.8593082
5113,4,3,0.8368151
5121,3,6,0.9503534
5123,6,8,0.99259746
5129,0,6,0.72284013
5136,0,6,0.5849328
5148,8,2,0.6133745
5155,6,2,0.93682003
5161,6,2,0.5725703
5168,6,4,0.8529468
5172,0,3,0.91027486
5197,6,4,0.5658165
5204,3,6,0.4539243
5212,6,0,0.47535005
5231,8,4,0.64003277
5244,2,4,0.4351716
5248,6,3,0.7809338
5249,6,3,0.63041884
5255,4,2,0.732154
5257,3,4,0.5223568
5264,0,6,0.7903316
5266,6,0,0.45659563
5267,4,3,0.95181024
5272,0,6,0.40377718
5297,0,3,0.47462657
5304,4,6,0.4798612
5316,7,9,0.90720874
5317,0,6,0.3826649
5327,1,3,0.93831956
5334,0,3,0.7421215
5338,0,8,0.28538862
5345,6,0,0.46144497
5353,7,9,0.40313837
5370,8,9,0.35951522
5378,6,4,0.8653141
5381,4,2,0.87858635
5397,4,6,0.43258652
5410,6,4,0.47351056
5424,6,3,0.7097727
5429,4,2,0.42314285
5438,6,0,0.6243054
5440,0,3,0.4258781
5442,6,0,0.92716736
5448,1,3,0.5945553
5452,6,2,0.37277302
5458,4,2,0.51904076
5459,2,8,0.72410697
5461,2,4,0.56313986
5470,8,6,0.77916276
5471,2,4,0.62252545
5474,2,4,0.8288271
5476,9,7,0.8101454
5480,5,7,0.58879405
5488,3,6,0.49825078
5489,7,5,0.6274975
5492,4,3,0.7405958
5497,6,4,0.6174008
5504,6,0,0.9699089
5511,4,6,0.495559
5512,9,6,0.6318234
5520,7,9,0.7550911
5521,6,2,0.9889676
5522,6,3,0.7859787
5530,6,2,0.657561
5533,1,3,0.9944377
5552,3,2,0.6885078
5556,8,6,0.4661371
5561,5,6,0.5237029
5566,6,0,0.6394802
5567,9,5,0.5813516
5568,2,6,0.5178475
5569,6,3,0.8225189
5571,6,4,0.45827186
5583,4,3,0.61923844
5586,6,3,0.45976448
5589,6,4,0.24045852
5592,3,2,0.558003
5594,6,2,0.8812151
5597,1,3,0.89607316
5605,4,2,0.5772434
5606,0,3,0.8074688
5610,3,2,0.78943676
5623,6,2,0.49559075
5636,6,4,0.64398026
5652,2,6,0.79565674
5654,6,0,0.61169696
5655,1,3,0.95581824
5661,4,0,0.64028454
5665,1,0,0.3381905
5672,0,6,0.46631026
5682,6,4,0.6708729
5683,6,0,0.45354456
5689,5,7,0.51455003
5695,6,0,0.85366637
5701,2,6,0.4809117
5713,2,6,0.5124477
5718,0,2,0.3944963
5725,2,4,0.7675987
5734,2,8,0.6392125
5737,7,9,0.64682716
5739,0,3,0.8203453
5742,4,6,0.6603263
5745,0,1,0.8267209
5746,1,3,0.768064
5749,6,4,0.47643515
5760,1,3,0.5118906
5761,1,3,0.7818967
5769,7,5,0.82246876
5773,5,7,0.48376775
5786,7,9,0.82215625
5792,2,6,0.65855545
5806,6,0,0.8900781
5820,2,6,0.70614195
5825,4,2,0.45118815
5831,2,4,0.46848112
5839,4,6,0.45876604
5841,6,4,0.7851492
5852,2,6,0.44460496
5853,2,4,0.52426153
5870,5,7,0.6303379
5885,6,4,0.7248337
5889,6,4,0.74911106
5899,5,9,0.7403271
5907,0,3,0.48263842
5910,7,5,0.77815765
5938,9,7,0.74791133
5939,0,6,0.68294054
5945,3,1,0.40997455
5946,9,5,0.96649396
5966,0,6,0.5992435
5977,6,0,0.65760624
5981,4,2,0.40188283
5984,2,6,0.51169723
5987,6,3,0.9709447
5990,6,0,0.4412848
6002,6,4,0.8386898
6008,6,0,0.5805285
6012,3,6,0.5414031
6020,6,3,0.6271293
6024,6,0,0.74840724
6027,2,6,0.83049774
6030,4,6,0.4949703
6032,2,4,0.5765218
6037,6,4,0.49404347
6061,5,9,0.91727525
6065,0,6,0.43943354
6076,8,3,0.5990919
6077,0,6,0.850565
6082,8,6,0.48579934
6085,7,9,0.9111673
6094,0,6,0.83280265
6096,6,2,0.6546074
6099,2,6,0.74995285
6103,4,2,0.71061826
6112,5,7,0.63997734
6117,1,3,0.8528485
6127,6,2,0.84561235
6129,7,9,0.9721858
6132,3,6,0.41026694
6142,8,3,0.87811446
6146,2,6,0.54070735
6147,5,7,0.72955847
6148,4,6,0.5534558
6152,2,4,0.9462331
6156,6,4,0.6760983
6168,5,9,0.82033354
6169,6,0,0.5805452
6172,2,4,0.38874266
6175,4,6,0.53625375
6180,5,7,0.8402094
6184,2,3,0.4192117
6187,6,4,0.5781226
6201,2,6,0.39206848
6206,6,4,0.5779196
6207,3,4,0.7834379
6209,7,9,0.7750557
6220,2,6,0.3344224
6230,8,6,0.61927533
6231,6,0,0.5767457
6240,0,6,0.44185862
6241,4,6,0.46143907
6242,4,3,0.47675684
6245,4,2,0.66171426
6248,6,3,0.6132173
6254,6,4,0.8831116
6258,6,0,0.98424166
6273,6,2,0.5587439
6274,4,2,0.5976636
6284,2,6,0.4287322
6285,2,3,0.6646199
6287,3,6,0.43323204
6293,0,3,0.48187715
6294,4,3,0.49151766
6300,7,9,0.8854973
6314,8,3,0.8692009
6331,1,8,0.5123743
6335,6,2,0.7365822
6341,5,9,0.6492065
6360,4,6,0.77990854
6365,0,6,0.56905234
6384,6,2,0.8452924
6392,6,3,0.67252773
6395,4,6,0.70279425
6402,4,6,0.43926397
6407,6,4,0.5882243
6420,4,3,0.9908563
6433,3,6,0.55155337
6444,6,0,0.7957772
6445,7,9,0.6282475
6452,6,8,0.5490189
6464,4,2,0.49033338
6466,6,4,0.5188044
6474,2,3,0.61809963
6485,0,5,0.8701955
6491,3,0,0.47456524
6514,6,4,0.48272786
6532,2,4,0.5199904
6539,6,4,0.56609017
6540,6,4,0.816316
6548,6,4,0.87878007
6558,6,0,0.8619432
6559,4,6,0.7786884
6561,4,3,0.6745748
6565,8,5,0.60103214
6567,2,6,0.7734894
6573,6,0,0.6044437
6578,6,4,0.6172928
6579,6,2,0.3671167
6591,6,0,0.30317083
6592,5,7,0.60152876
6596,6,8,0.9165225
6612,7,5,0.54577774
6613,8,6,0.32902706
6614,3,0,0.62046665
6616,4,3,0.39518863
6625,2,6,0.6730874
6626,6,4,0.47183588
6649,0,3,0.8381535
6650,6,0,0.70326024
6654,0,6,0.5796808
6655,6,0,0.4855426
6665,8,6,0.5670646
6671,0,6,0.6217465
6678,4,2,0.6578164
6685,0,3,0.60260236
6686,7,9,0.98021394
6688,0,6,0.62892234
6691,2,6,0.44855484
6696,3,0,0.44634086
6699,5,7,0.55704325
6701,7,9,0.65460557
6709,4,6,0.54488826
6713,7,9,0.7937859
6720,2,6,0.47968492
6730,4,3,0.525502
6733,9,7,0.7515747
6737,0,6,0.5743087
6745,4,2,0.57718265
6751,4,2,0.8661018
6770,6,3,0.70270157
6785,4,6,0.6087587
6807,4,6,0.44614878
6809,6,8,0.91155326
6813,7,5,0.7552975
6826,2,0,0.60258806
6832,6,3,0.5788033
6842,8,0,0.4504195
6844,6,2,0.73499787
6846,0,2,0.5437011
6850,0,3,0.63083255
6855,4,6,0.5056249
6859,4,6,0.38327
6861,6,3,0.52744496
6866,2,0,0.39666486
6874,2,4,0.38156527
6876,6,4,0.7602085
6899,4,6,0.9363554
6902,6,0,0.6005569
6908,4,6,0.52561504
6916,8,6,0.5074649
6926,0,3,0.66317225
6933,6,4,0.69667006
6955,6,4,0.90892863
6957,6,3,0.7710819
6958,6,0,0.914274
6970,4,2,0.5269446
6984,9,7,0.80310476
6997,3,6,0.6387263
7007,7,9,0.9498627
7012,6,0,0.65071344
7013,2,6,0.7948893
7024,6,4,0.9100744
7026,6,2,0.7871941
7033,0,6,0.82753265
7040,6,4,0.8496059
7042,6,2,0.5534782
7047,9,7,0.6846692
7048,3,0,0.47200698
7049,2,6,0.5550055
7052,2,4,0.53250206
7059,0,3,0.76884305
7071,2,4,0.86216855
7088,3,6,0.55169755
7095,6,2,0.4991365
7103,0,2,0.7925119
7114,6,2,0.7090418
7130,6,4,0.70447344
7134,4,6,0.5107061
7137,0,6,0.47053576
7138,4,2,0.4928878
7163,6,3,0.45851308
7167,6,2,0.52156866
7177,2,3,0.5266606
7188,6,2,0.47011146
7189,6,0,0.50922614
7194,6,4,0.7618517
7195,6,0,0.81291986
7210,4,6,0.7745118
7211,4,2,0.8034826
7221,6,2,0.5571552
7222,6,4,0.64885044
7225,5,9,0.9442941
7226,7,5,0.5569976
7245,2,0,0.49673387
7249,0,2,0.5514352
7258,6,4,0.80100024
7267,3,2,0.40755442
7271,0,3,0.37708947
7278,4,6,0.54298306
7282,4,2,0.34482387
7296,6,4,0.7747253
7301,2,0,0.5081021
7314,4,2,0.7766125
7319,2,6,0.5627796
7334,6,0,0.64835435
7335,5,9,0.9939997
7336,2,4,0.5482737
7342,3,2,0.43471828
7343,6,0,0.52164036
7345,6,2,0.6629143
7348,6,1,0.5831153
7349,4,8,0.88941306
7350,2,0,0.40786383
7369,2,0,0.8765787
7374,4,2,0.48072577
7376,3,6,0.42752913
7393,0,3,0.5262457
7398,3,0,0.659063
7416,6,3,0.7646344
7424,4,2,0.5259373
7425,0,3,0.67297727
7442,2,4,0.7897077
