sample_index,true_label,predicted_label,confidence
2071,3,4,0.63664484
2162,6,4,0.6538067
2191,6,0,0.6383574
2195,6,2,0.97151136
2219,5,9,0.9377647
2236,0,3,0.4512013
2252,4,2,0.873762
2278,2,4,0.97025865
2280,0,6,0.8120696
2298,6,0,0.5396294
2299,0,6,0.5985597
2309,3,6,0.77793276
2311,6,3,0.6089246
2318,3,2,0.9584954
2320,4,2,0.5268068
2326,6,2,0.8462132
2352,6,2,0.98044395
2355,0,6,0.6921388
2373,6,2,0.69611704
2377,7,5,0.5351601
2396,1,8,0.7262297
2397,6,0,0.7865132
2417,6,0,0.5270208
2425,6,4,0.7513856
2431,6,0,0.9332694
2435,3,4,0.775019
2464,6,0,0.62429565
2469,6,4,0.8733831
2476,8,3,0.903608
2479,0,6,0.5889775
2485,6,0,0.78284866
2487,4,2,0.66239136
2491,6,2,0.71335393
2500,6,2,0.5307051
2506,0,6,0.5132533
2507,3,4,0.8081814
2509,4,2,0.96622366
2527,9,7,0.6116547
2540,6,4,0.952774
2548,2,6,0.944804
2551,6,3,0.4490748
2571,0,6,0.38750413
2580,6,0,0.95485336
2589,0,6,0.7523874
2593,2,6,0.9589405
2599,0,8,0.99903464
2603,6,2,0.696206
2617,4,6,0.63096964
2626,4,6,0.49923745
2628,0,2,0.58604777
2629,6,3,0.52698046
2639,3,4,0.84749985
2653,0,6,0.5583108
2661,6,2,0.65982276
2670,6,2,0.5039989
2674,6,0,0.75186443
2681,4,6,0.64853466
2684,4,6,0.5157386
2713,0,6,0.93917
2717,0,6,0.5136899
2721,3,6,0.92011154
2757,6,0,0.5780469
2779,4,3,0.5119437
2817,3,6,0.59496635
2839,6,0,0.95181
2842,6,4,0.520184
2856,6,0,0.98229665
2865,6,4,0.83574617
2897,0,8,0.98571855
2898,3,4,0.90083104
2900,3,4,0.7896784
2905,8,1,0.91711783
2909,0,6,0.8446973
2914,7,9,1.0
2918,3,4,0.5239207
2919,4,6,0.98782545
2920,2,4,0.87762725
2942,6,2,0.49476856
2951,1,3,0.7886402
2953,0,2,0.9667949
2965,7,9,0.9515608
2979,6,2,0.75547695
2985,6,2,0.9799253
2986,6,0,0.69814444
2991,3,4,0.74285746
3008,8,3,0.91705596
3019,3,2,0.43410692
3038,0,8,0.7321204
3041,2,4,0.5091044
3045,6,1,0.5676621
3074,0,6,0.73603374
3084,4,3,0.99999976
3116,6,4,0.88231313
3132,0,2,0.89998376
3167,3,0,0.6857874
3174,6,2,0.73965937
3181,4,6,0.53123975
3188,6,2,0.9927826
3198,6,4,0.6124584
3209,3,2,0.58440137
3215,5,7,0.76803076
3229,4,8,0.5211505
3232,6,0,0.99772245
3236,0,8,0.7596751
3240,2,6,0.7963908
3241,4,2,0.62679136
3244,0,6,0.6980892
3255,2,0,0.98327774
3258,2,3,0.41007328
3262,6,4,0.9760217
3265,3,4,0.43332016
3284,2,0,0.42331785
3291,7,5,0.6645479
3297,2,4,0.6005271
3311,0,2,0.8577557
3313,3,6,0.33592445
3322,3,0,0.55917156
3323,6,2,0.41078272
3334,6,3,0.91666704
3338,6,4,0.9743682
3342,0,6,0.7744013
3370,2,4,0.9472293
3393,6,4,0.9512248
3401,6,2,0.6058891
3429,6,3,0.471732
3436,3,6,0.5610507
3451,0,6,0.9483208
3457,2,3,0.9894907
3466,0,6,0.4477468
3481,6,1,0.5566544
3488,6,0,0.77787083
3489,2,3,0.99973446
3491,6,2,0.72653544
3496,2,4,0.99571687
3499,3,4,0.56944567
3531,0,3,0.9997131
3532,2,6,0.8680552
3540,0,6,0.8020315
3553,2,0,0.83808047
3554,2,4,0.5941296
3568,4,6,0.73816913
3585,2,6,0.9739672
3609,0,2,0.4882931
3625,6,0,0.95113325
3626,4,3,0.9024657
3647,7,9,0.8798776
3658,6,4,0.5115057
3669,6,4,0.95813173
3673,2,0,0.6492513
3681,6,0,0.638143
3706,3,2,0.31768924
3730,4,3,0.85855526
3731,4,2,0.72221327
3733,7,5,0.51043665
3741,6,8,0.994709
3745,9,7,0.6880861
3760,0,6,0.554586
3765,8,6,0.89226586
3787,6,2,0.8984598
3799,6,4,0.52426213
3800,6,2,0.9111164
3804,4,3,0.8941982
3805,3,0,0.9385122
3808,6,0,0.52046317
3809,4,2,0.5495262
3811,4,3,0.873147
3816,2,4,0.71058375
3829,6,3,0.44821084
3830,6,3,0.9993268
3861,6,4,0.5870665
3864,6,2,0.87430596
3871,2,4,0.52697456
3880,2,1,0.9996506
3884,6,4,0.54034525
3896,9,7,0.7634434
3938,0,2,0.51382256
3940,3,4,0.7360988
3953,0,6,0.93049306
3961,4,2,0.63405037
3984,4,2,0.66243356
3987,6,4,0.88791275
4019,6,2,0.57479185
4037,2,4,0.97892
4041,2,3,0.9595023
4056,3,4,0.46356648
4065,7,9,0.6950126
4067,0,6,0.88506275
4079,6,4,0.83163965
4082,6,0,0.5753879
4084,3,0,0.46238968
4100,2,6,0.8359089
4101,7,9,0.90260136
4104,2,4,0.49496645
4106,6,2,0.6540937
4127,6,0,0.76743966
4140,6,0,0.7933066
4142,6,3,0.9520928
4143,0,2,0.47651103
4148,3,6,0.6099033
4153,6,0,0.9248158
4157,0,6,0.990476
4159,2,0,0.6046317
4192,6,0,0.7954018
4194,6,0,0.67866546
4213,0,6,0.8640761
4217,2,4,0.55343324
4233,4,2,0.82532305
4251,4,0,0.39886352
4267,6,2,0.51845896
4272,4,2,0.4480357
4280,6,0,0.99850583
4307,4,3,0.62304527
4404,9,7,0.6456067
4405,5,7,0.7805335
4411,4,2,0.89826685
4422,4,2,0.5180929
4433,4,2,0.58689386
4451,6,0,0.46323204
4460,0,6,0.7644308
4462,3,1,0.97736573
4469,0,6,0.6149687
4509,6,3,0.84102845
4526,4,6,0.5108953
4539,0,6,0.60555196
4542,6,0,0.36099353
4568,9,7,0.6804623
4569,6,3,0.6165424
4599,5,9,0.9965953
4629,2,4,0.5440263
4639,4,3,0.6967465
4658,0,3,0.4143204
4664,3,6,0.41285038
4665,0,2,0.53162736
4672,6,2,0.716601
4674,2,6,0.6236298
4685,2,4,0.54289436
4686,9,7,0.5219043
4693,7,9,0.99995875
4694,2,4,0.94866914
4708,8,6,0.97799665
4711,0,2,0.76646173
4727,6,0,0.9227741
4733,3,0,0.32621586
4738,2,4,0.7903429
4746,9,7,0.84109354
4751,3,4,0.6628452
4784,6,0,0.6260614
4803,6,0,0.9937975
4817,6,4,0.60570186
4823,2,4,0.8028074
4828,2,6,0.68932706
4845,6,0,0.5611677
4846,2,4,0.63538665
4850,9,7,0.98751837
4882,2,4,0.6865074
4886,6,0,0.8840686
4905,4,6,0.5417374
4907,4,3,0.8479252
4916,6,0,0.76431745
4920,7,9,0.69054896
4922,4,3,0.9975331
4924,0,4,0.5315073
4934,3,2,0.9794104
4979,6,4,0.7580883
4995,4,2,0.56704265
5006,6,3,0.9988701
5023,0,6,0.5223428
5026,2,4,0.5110196
5028,0,6,0.5058368
5030,0,6,0.64634293
5032,0,6,0.9224087
5052,6,4,0.9854575
5077,9,7,0.7529161
5108,6,3,0.6167124
5148,8,6,0.3390618
5155,6,2,0.992496
5161,6,4,0.69403756
5168,6,4,0.79244447
5173,4,2,0.7387743
5178,7,5,0.6639529
5184,6,2,0.5417803
5186,6,0,0.5862071
5197,6,4,0.85589296
5204,3,6,0.98702896
5228,6,2,0.6070533
5248,6,3,0.89104474
5249,6,3,0.96177167
5255,4,2,0.94546777
5260,6,2,0.4853055
5266,6,0,0.64203686
5297,0,3,0.5355284
5316,7,9,0.9998449
5334,0,3,0.97446626
5381,4,2,0.90761626
5382,4,6,0.52952063
5410,6,4,0.7504608
5424,6,3,0.75822705
5435,0,6,0.6673762
5441,4,2,0.8231128
5455,9,7,0.4924265
5470,8,4,0.39205182
5471,2,4,0.7087524
5474,2,4,0.95799744
5476,9,7,0.7928313
5488,3,0,0.7043176
5497,6,4,0.9703128
5510,6,4,0.5868121
5511,4,6,0.58428943
5512,9,6,0.77525324
5520,7,9,0.9968004
5521,6,2,0.83841676
5522,6,0,0.86762875
5533,1,3,0.5096499
5566,6,0,0.5459979
5569,6,3,0.68802935
5575,3,4,0.50274026
5576,3,4,0.92626214
5594,6,2,0.9704535
5597,1,4,0.4039394
5601,0,6,0.8486316
5614,0,6,0.5783518
5648,6,2,0.69872457
5654,6,0,0.9395829
5655,1,3,0.88617396
5661,4,2,0.7626098
5672,0,6,0.8253437
5674,6,0,0.8141594
5695,6,0,0.99848026
5701,2,0,0.39392745
5713,2,6,0.3381943
5718,0,2,0.3986224
5721,4,6,0.74486035
5763,3,1,0.83835
5777,6,2,0.6212086
5806,6,0,0.9999403
5820,2,0,0.37231377
5834,6,4,0.82695687
5899,5,9,0.76390785
5918,3,4,0.62236696
5938,9,7,0.84408134
5939,0,6,0.94217026
5946,9,5,0.9999994
5966,0,2,0.61762625
5967,3,4,0.50262076
5971,3,4,0.55227745
5974,2,4,0.9702247
5987,6,3,0.95911855
6008,6,0,0.8332984
6012,3,6,0.36178702
6020,6,0,0.58653295
6024,6,0,0.9694336
6037,6,4,0.49650994
6094,0,6,0.37026733
6096,6,2,0.48538658
6127,6,2,0.99710494
6129,7,9,0.5950034
6159,6,0,0.53679425
6160,6,4,0.5715153
6162,4,6,0.72056407
6169,6,0,0.720799
6184,2,6,0.70325613
6201,2,6,0.9592662
6207,3,4,0.9506686
6248,6,3,0.9890954
6254,6,4,0.8082545
6258,6,0,0.99118257
6268,7,9,0.63634473
6293,0,6,0.80268806
6314,8,0,0.4095154
6325,6,0,0.41178212
6331,1,8,0.9529507
6344,6,0,0.89133596
6363,6,3,0.5328045
6365,0,2,0.9419367
6377,3,4,0.60189945
6379,6,4,0.7787603
6404,2,6,0.3953742
6420,4,3,0.5326524
6433,3,6,0.8733681
6441,8,3,0.9955076
6444,6,0,0.65807074
6452,6,4,0.7900052
6464,4,3,0.9019569
6472,7,5,0.9972179
6474,2,4,0.73615384
6478,4,6,0.47820204
6485,0,4,0.87374306
6531,6,4,0.9036346
6539,6,4,0.7555863
6542,0,6,0.7530262
6558,6,0,0.8284529
6559,4,6,0.7061642
6565,8,7,0.97336155
6575,6,2,0.5620582
6584,3,4,0.60684043
6596,6,0,0.37675488
6614,3,6,0.79708046
6625,2,6,0.8765042
6626,6,4,0.8454337
6648,6,2,0.58182704
6655,6,0,0.71502006
6679,0,6,0.58796024
6688,0,6,0.7473727
6701,7,9,0.94146085
6718,5,7,0.59179604
6719,7,5,0.56469923
6728,4,2,0.554284
6733,9,7,0.59580106
6751,4,2,0.5954926
6760,0,6,0.7483965
6762,0,6,0.53496456
6770,6,4,0.40753335
6797,6,0,0.42618266
6826,2,0,0.61403495
6829,4,6,0.56586355
6844,6,2,0.76393044
6855,4,2,0.90564114
6859,4,2,0.7962352
6861,6,3,0.9292956
6866,2,6,0.81319785
6868,7,9,0.6120658
6926,0,6,0.9588312
6928,6,4,0.6512018
6958,6,0,0.97414
6964,2,0,0.5791166
6970,4,2,0.7946603
6984,9,7,0.9770849
6996,6,0,0.9122051
6997,3,6,0.5345985
7013,2,4,0.4570506
7026,6,2,0.52332646
7028,9,7,0.9872199
7042,6,2,0.5865391
7059,0,6,0.5148874
7062,9,5,0.784071
7068,4,2,0.52781445
7103,0,2,0.6112391
7105,3,4,0.6577345
7109,3,0,0.87166107
7112,6,0,0.53722036
7125,9,7,0.71718746
7130,6,4,0.5747654
7138,4,2,0.8644775
7167,6,2,0.7780381
7177,2,3,0.8704382
7188,6,4,0.9084204
7189,6,0,0.89465934
7195,6,0,0.96212786
7211,4,2,0.50267094
7222,6,4,0.88072205
7258,6,4,0.9187338
7319,2,6,0.6989987
7332,3,1,0.874712
7334,6,0,0.70921504
7362,3,4,0.89831775
7369,2,0,0.64736235
7393,0,6,0.4067738
7398,3,0,0.52727437
7416,6,0,0.5712108
7424,4,6,0.58703226
7442,2,4,0.81420296
7446,7,5,0.9396297
7527,6,4,0.694059
7571,4,3,0.6643721
7581,6,0,0.80092645
7596,4,6,0.6300476
7599,0,6,0.6260503
7635,3,6,0.5921574
7654,6,4,0.5450611
7660,6,0,0.71434283
7683,4,2,0.57666063
7755,7,9,0.9370406
7761,7,9,0.9864075
7769,3,4,0.50683445
7777,6,0,0.51217896
7778,6,0,0.99666554
7798,5,7,0.83147055
7800,6,1,0.74534297
7809,3,2,0.44334385
7818,0,2,0.8059756
7829,6,0,0.59638083
7831,0,6,0.732998
7868,0,6,0.80190194
7906,6,4,0.8815739
7915,4,3,0.5061919
7924,6,0,0.95950896
7948,3,2,0.9832787
7959,6,0,0.766539
7962,6,4,0.6890325
7976,2,4,0.96579194
7992,6,4,0.7698455
8005,6,3,0.7741838
8007,0,6,0.62260807
8017,7,9,0.5417667
8031,0,6,0.7167476
8039,4,3,0.6226171
8051,2,4,0.55149496
8054,3,0,0.49307707
8059,0,6,0.7080433
8069,6,0,0.5126253
8106,6,4,0.62171346
8121,4,6,0.77437174
8129,2,4,0.57507974
8137,0,3,0.5366667
8154,4,2,0.77606505
8156,1,4,0.41307443
8193,6,0,0.48977903
8197,0,6,0.62534386
8202,6,4,0.9447687
8204,3,2,0.37364572
8237,6,0,0.73790514
8260,6,4,0.90178066
8292,5,7,0.9993674
8298,2,6,0.7142682
8324,0,3,0.971084
8348,0,6,0.8027757
8373,6,2,0.988699
8374,6,4,0.8963343
8399,6,4,0.51168895
8505,7,9,0.71738064
8525,9,7,0.99376845
8532,5,7,0.990871
8538,6,0,0.6883576
8556,4,3,0.75454
8569,4,6,0.73418176
8598,2,0,0.5550632
8617,6,0,0.8130617
8618,2,6,0.8503947
8621,4,2,0.8666064
8658,6,3,0.64829683
8664,6,0,0.7462424
8669,2,0,0.9812232
8688,9,5,0.9910512
8695,0,6,0.882752
8705,6,2,0.5091969
8706,6,2,0.7778526
8714,7,5,0.9746841
8716,3,4,0.7437857
8717,0,6,0.579258
8725,0,6,0.7992141
8728,6,0,0.7367136
8745,6,0,0.9861269
8748,6,0,0.6117099
8754,7,9,0.7450638
8757,1,3,0.93572617
8762,6,3,0.76839787
8764,3,6,0.82571083
8768,1,4,0.6189767
8774,2,6,0.40390652
8784,6,4,0.8887429
8799,4,2,0.53103364
8806,3,6,0.6438328
8818,9,7,0.9132077
8832,0,6,0.9965185
8834,0,6,0.57865995
8877,2,0,0.49284625
8879,2,6,0.87645483
8906,6,0,0.54726875
8914,2,0,0.88747424
8919,0,2,0.99758196
8933,4,2,0.50744015
8939,6,0,0.6274632
8950,2,6,0.70026493
8952,9,7,0.9315541
8972,7,9,0.61137706
8997,6,0,0.5382421
9017,0,3,0.9844334
9025,6,4,0.57595223
9032,6,2,0.5185948
9061,0,6,0.9413387
9062,4,2,0.55707914
9074,0,6,0.87051886
9087,0,6,0.6689044
9094,6,2,0.4674311
9095,1,3,0.83128536
9114,0,6,0.52200395
9122,6,0,0.70332044
9131,6,2,0.8207466
9133,6,0,0.9982014
9149,0,6,0.5314596
9154,2,6,0.6814621
9157,6,3,0.7213194
9165,3,0,0.6927737
9177,4,2,0.8851667
9179,3,0,0.60175014
9197,7,9,0.98323244
9204,6,3,0.9900445
9211,6,3,0.85320634
9218,6,2,0.89249283
9235,3,4,0.9502631
9237,0,2,0.7630533
9247,6,2,0.63111025
9251,0,4,0.79553396
9256,2,4,0.98130083
9260,3,2,0.8588096
9277,6,4,0.3902786
9291,0,6,0.63413614
9306,6,2,0.3496302
9308,2,0,0.4751836
9325,3,2,0.66071445
9329,2,6,0.5652977
9349,0,6,0.46593457
9398,0,6,0.63097805
9445,6,4,0.99007285
9449,2,4,0.43624797
9455,6,0,0.50781244
9485,1,4,0.6159574
9487,6,3,0.572842
9499,6,3,0.6264111
9529,6,4,0.7001515
9537,2,4,0.90174156
9554,3,6,0.75167775
9573,6,3,0.5096512
9574,2,6,0.98967606
9601,6,3,0.835616
9602,6,0,0.76515836
9648,2,4,0.8829163
9662,0,6,0.5663232
9687,6,2,0.66007215
9690,6,2,0.48178926
9692,6,3,0.9744956
9714,6,0,0.60185856
9748,0,6,0.46133128
9791,0,2,0.47463688
9795,3,4,0.33903706
9856,8,6,0.97928727
9876,5,9,0.59828925
9880,0,3,0.52686656
9904,6,4,0.8600289
9919,8,4,0.7780258
9945,0,6,0.7332158
9946,2,4,0.5413468
9947,6,2,0.53885335
9953,6,2,0.86022824
9955,6,3,0.45112026
9969,8,1,0.48930877
9972,2,0,0.7256298
9977,6,0,0.70478445
9979,6,0,0.53264654
